pair	ts	grade	bbw_pct_now	amp_24h	win4h	bucket
XRP/USDT	2025-05-08 04:00:00+00:00	B	0.9104166666666667	0.07487604057680938	2025-05-08 04:00:00+00:00	[0.75,1.00]
SOL/USDT	2025-05-08 14:30:00+00:00	A	0.2635416666666667	0.12576608784473964	2025-05-08 12:00:00+00:00	[0.25,0.50)
ETH/USDT	2025-05-08 19:45:00+00:00	B	0.9159722222222222	0.17903703318963282	2025-05-08 16:00:00+00:00	[0.75,1.00]
DOGE/USDT	2025-05-09 07:00:00+00:00	B	0.8378472222222222	0.1270795053880916	2025-05-09 04:00:00+00:00	[0.75,1.00]
AVAX/USDT	2025-05-09 08:15:00+00:00	B	0.9788194444444445	0.06871532223644897	2025-05-09 08:00:00+00:00	[0.75,1.00]
LTC/USDT	2025-05-10 00:00:00+00:00	B	0.9524305555555556	0.06244620828153392	2025-05-10 00:00:00+00:00	[0.75,1.00]
XRP/USDT	2025-05-10 10:00:00+00:00	B	0.7149305555555555	0.059096176129779764	2025-05-10 08:00:00+00:00	[0.50,0.75)
ADA/USDT	2025-05-10 17:00:00+00:00	B	0.7770833333333333	0.07913233155598645	2025-05-10 16:00:00+00:00	[0.75,1.00]
BTC/USDT	2025-05-10 23:00:00+00:00	B	0.4892361111111111	0.015766188324360195	2025-05-10 20:00:00+00:00	[0.25,0.50)
BTC/USDT	2025-05-12 01:00:00+00:00	B	0.5892361111111111	0.04869859090388362	2025-05-12 00:00:00+00:00	[0.50,0.75)
AVAX/USDT	2025-05-12 06:45:00+00:00	B	0.590625	0.1326810176125245	2025-05-12 04:00:00+00:00	[0.50,0.75)
BNB/USDT	2025-05-12 08:30:00+00:00	B	0.9888888888888889	0.07802391103425663	2025-05-12 08:00:00+00:00	[0.75,1.00]
XRP/USDT	2025-05-12 12:00:00+00:00	B	0.9284722222222223	0.09358835558763384	2025-05-12 12:00:00+00:00	[0.75,1.00]
ETH/USDT	2025-05-13 12:30:00+00:00	B	0.8597222222222223	0.08645758160114511	2025-05-13 12:00:00+00:00	[0.75,1.00]
SOL/USDT	2025-05-13 19:15:00+00:00	B	0.9194444444444444	0.06441446422647354	2025-05-13 16:00:00+00:00	[0.75,1.00]
AVAX/USDT	2025-05-14 04:45:00+00:00	B	0.6916666666666667	0.08229520573801434	2025-05-14 04:00:00+00:00	[0.50,0.75)
ADA/USDT	2025-05-15 16:45:00+00:00	B	0.9305555555555556	0.055463891356771114	2025-05-15 16:00:00+00:00	[0.75,1.00]
BTC/USDT	2025-05-16 15:00:00+00:00	A	0.26875	0.018615101322393347	2025-05-16 12:00:00+00:00	[0.25,0.50)
ADA/USDT	2025-05-17 07:00:00+00:00	B	0.9104166666666667	0.07025430259440017	2025-05-17 04:00:00+00:00	[0.75,1.00]
ETH/USDT	2025-05-18 08:15:00+00:00	B	0.6354166666666666	0.10468302107913788	2025-05-18 08:00:00+00:00	[0.50,0.75)
BTC/USDT	2025-05-18 13:30:00+00:00	A	0.19409722222222223	0.04890504010195669	2025-05-18 12:00:00+00:00	[0.10,0.25)
BTC/USDT	2025-05-18 23:45:00+00:00	B	0.978125	0.04798887334334949	2025-05-18 20:00:00+00:00	[0.75,1.00]
BTC/USDT	2025-05-20 17:00:00+00:00	B	0.825	0.04358936611731185	2025-05-20 16:00:00+00:00	[0.75,1.00]
BNB/USDT	2025-05-21 03:00:00+00:00	A	0.22916666666666666	0.05599877731927249	2025-05-21 00:00:00+00:00	[0.10,0.25)
DOGE/USDT	2025-05-21 04:30:00+00:00	B	0.6336805555555556	0.09118435850852157	2025-05-21 04:00:00+00:00	[0.50,0.75)
LINK/USDT	2025-05-21 11:00:00+00:00	B	0.8458333333333333	0.07487623762376243	2025-05-21 08:00:00+00:00	[0.75,1.00]
BTC/USDT	2025-05-21 14:30:00+00:00	B	0.8229166666666666	0.053463889586040446	2025-05-21 12:00:00+00:00	[0.75,1.00]
SOL/USDT	2025-05-21 23:15:00+00:00	B	0.8371527777777777	0.04759988502443232	2025-05-21 20:00:00+00:00	[0.75,1.00]
AVAX/USDT	2025-05-22 10:00:00+00:00	B	0.8621527777777778	0.05227181342983517	2025-05-22 08:00:00+00:00	[0.75,1.00]
SOL/USDT	2025-05-23 00:00:00+00:00	A	0.42083333333333334	0.07995582551076763	2025-05-23 00:00:00+00:00	[0.25,0.50)
SOL/USDT	2025-05-23 08:30:00+00:00	B	0.8284722222222223	0.08170829975825951	2025-05-23 08:00:00+00:00	[0.75,1.00]
AVAX/USDT	2025-05-25 22:00:00+00:00	A	0.28020833333333334	0.05487269534679543	2025-05-25 20:00:00+00:00	[0.25,0.50)
BNB/USDT	2025-05-26 12:45:00+00:00	A	0.08402777777777778	0.02638120320776498	2025-05-26 12:00:00+00:00	[0.05,0.10)
ETH/USDT	2025-05-27 06:00:00+00:00	B	0.7149305555555555	0.056810272226302784	2025-05-27 04:00:00+00:00	[0.50,0.75)
LINK/USDT	2025-05-27 13:00:00+00:00	A	0.02361111111111111	0.028089887640449396	2025-05-27 12:00:00+00:00	[0.00,0.05)
AVAX/USDT	2025-05-29 00:15:00+00:00	B	0.8434027777777777	0.09324894514767937	2025-05-29 00:00:00+00:00	[0.75,1.00]
BNB/USDT	2025-06-01 14:15:00+00:00	A	0.2298611111111111	0.02168729940394323	2025-06-01 12:00:00+00:00	[0.10,0.25)
LINK/USDT	2025-06-01 16:00:00+00:00	B	0.47291666666666665	0.03558718861209964	2025-06-01 16:00:00+00:00	[0.25,0.50)
LTC/USDT	2025-06-02 07:00:00+00:00	A	0.63125	0.03588943379402584	2025-06-02 04:00:00+00:00	[0.50,0.75)
ETH/USDT	2025-06-02 13:30:00+00:00	A	0.2701388888888889	0.061344490978868293	2025-06-02 12:00:00+00:00	[0.25,0.50)
ADA/USDT	2025-06-02 22:00:00+00:00	B	0.6774305555555555	0.04846901755913524	2025-06-02 20:00:00+00:00	[0.50,0.75)
BNB/USDT	2025-06-03 01:15:00+00:00	B	0.8444444444444444	0.024260082353465735	2025-06-03 00:00:00+00:00	[0.75,1.00]
XRP/USDT	2025-06-03 11:00:00+00:00	A	0.15868055555555555	0.035369774919613975	2025-06-03 08:00:00+00:00	[0.10,0.25)
SOL/USDT	2025-06-03 14:45:00+00:00	A	0.27847222222222223	0.05821435136956921	2025-06-03 12:00:00+00:00	[0.25,0.50)
ETH/USDT	2025-06-04 15:30:00+00:00	B	0.6239583333333333	0.04384295508185674	2025-06-04 12:00:00+00:00	[0.50,0.75)
BNB/USDT	2025-06-05 08:00:00+00:00	A	0.12777777777777777	0.06791506137442868	2025-06-05 08:00:00+00:00	[0.10,0.25)
BTC/USDT	2025-06-07 12:30:00+00:00	A	0.35625	0.00886053849836094	2025-06-07 12:00:00+00:00	[0.25,0.50)
LINK/USDT	2025-06-07 22:30:00+00:00	A	0.017361111111111112	0.03093525179856113	2025-06-07 20:00:00+00:00	[0.00,0.05)
ADA/USDT	2025-06-08 12:00:00+00:00	B	0.5642361111111112	0.03456014362657093	2025-06-08 12:00:00+00:00	[0.50,0.75)
AVAX/USDT	2025-06-08 18:30:00+00:00	B	0.6930555555555555	0.05990566037735847	2025-06-08 16:00:00+00:00	[0.50,0.75)
LINK/USDT	2025-06-09 09:30:00+00:00	A	0.19027777777777777	0.06676342525399129	2025-06-09 08:00:00+00:00	[0.10,0.25)
ADA/USDT	2025-06-09 16:15:00+00:00	B	0.4045138888888889	0.05443873807776966	2025-06-09 16:00:00+00:00	[0.25,0.50)
DOGE/USDT	2025-06-09 21:00:00+00:00	A	0.3902777777777778	0.04589562024652509	2025-06-09 20:00:00+00:00	[0.25,0.50)
LINK/USDT	2025-06-10 11:15:00+00:00	A	0.6982638888888889	0.048225050234427254	2025-06-10 08:00:00+00:00	[0.50,0.75)
SOL/USDT	2025-06-10 18:45:00+00:00	A	0.8395833333333333	0.03641354071363238	2025-06-10 16:00:00+00:00	[0.75,1.00]
DOGE/USDT	2025-06-10 23:15:00+00:00	B	0.5305555555555556	0.07836879432624105	2025-06-10 20:00:00+00:00	[0.50,0.75)
BNB/USDT	2025-06-11 06:15:00+00:00	A	0.011458333333333333	0.015771602180323353	2025-06-11 04:00:00+00:00	[0.00,0.05)
XRP/USDT	2025-06-11 08:00:00+00:00	A	0.10138888888888889	0.04613719974031586	2025-06-11 08:00:00+00:00	[0.10,0.25)
AVAX/USDT	2025-06-11 12:30:00+00:00	B	0.5954861111111112	0.09042316258351898	2025-06-11 12:00:00+00:00	[0.50,0.75)
ADA/USDT	2025-06-15 14:45:00+00:00	B	0.3888888888888889	0.051811023622047134	2025-06-15 12:00:00+00:00	[0.25,0.50)
LINK/USDT	2025-06-15 22:00:00+00:00	B	0.3951388888888889	0.07541478129713423	2025-06-15 20:00:00+00:00	[0.25,0.50)
AVAX/USDT	2025-06-16 01:45:00+00:00	B	0.5399305555555556	0.0672529746508019	2025-06-16 00:00:00+00:00	[0.50,0.75)
ETH/USDT	2025-06-16 07:00:00+00:00	B	0.8326388888888889	0.059235264372535894	2025-06-16 04:00:00+00:00	[0.75,1.00]
ETH/USDT	2025-06-16 13:45:00+00:00	B	0.3454861111111111	0.059014480896050485	2025-06-16 12:00:00+00:00	[0.25,0.50)
XRP/USDT	2025-06-16 16:00:00+00:00	B	0.9722222222222222	0.0746011953390378	2025-06-16 16:00:00+00:00	[0.75,1.00]
ETH/USDT	2025-06-20 07:15:00+00:00	A	0.23472222222222222	0.07957191226727066	2025-06-20 04:00:00+00:00	[0.10,0.25)
SOL/USDT	2025-06-23 13:30:00+00:00	B	0.5204861111111111	0.11931525971640569	2025-06-23 12:00:00+00:00	[0.50,0.75)
AVAX/USDT	2025-06-23 20:15:00+00:00	B	0.9920138888888889	0.0642978003384093	2025-06-23 20:00:00+00:00	[0.75,1.00]
LINK/USDT	2025-06-24 14:00:00+00:00	A	0.3263888888888889	0.04487658937920715	2025-06-24 12:00:00+00:00	[0.25,0.50)
BNB/USDT	2025-06-25 01:30:00+00:00	A	0.10138888888888889	0.016711840780608632	2025-06-25 00:00:00+00:00	[0.10,0.25)
SOL/USDT	2025-06-25 07:15:00+00:00	A	0.24444444444444444	0.039025383466811454	2025-06-25 04:00:00+00:00	[0.10,0.25)
LTC/USDT	2025-06-25 13:15:00+00:00	B	0.3802083333333333	0.02403000820536862	2025-06-25 12:00:00+00:00	[0.25,0.50)
ETH/USDT	2025-06-26 02:45:00+00:00	B	0.8947916666666667	0.055504752737336	2025-06-26 00:00:00+00:00	[0.75,1.00]
AVAX/USDT	2025-06-27 16:30:00+00:00	B	0.34131944444444445	0.046511627906976764	2025-06-27 16:00:00+00:00	[0.25,0.50)
XRP/USDT	2025-06-27 21:15:00+00:00	B	0.8729166666666667	0.03793520759635083	2025-06-27 20:00:00+00:00	[0.75,1.00]
ADA/USDT	2025-06-28 06:45:00+00:00	A	0.012847222222222222	0.023830695358349578	2025-06-28 04:00:00+00:00	[0.00,0.05)
LTC/USDT	2025-06-28 15:30:00+00:00	A	0.1986111111111111	0.0180953485674516	2025-06-28 12:00:00+00:00	[0.10,0.25)
SOL/USDT	2025-06-28 17:45:00+00:00	B	0.915625	0.0209633962016166	2025-06-28 16:00:00+00:00	[0.75,1.00]
BTC/USDT	2025-06-29 00:45:00+00:00	A	0.04722222222222222	0.015049603669361483	2025-06-29 00:00:00+00:00	[0.00,0.05)
BTC/USDT	2025-06-29 08:30:00+00:00	A	0.115625	0.014300811158419706	2025-06-29 08:00:00+00:00	[0.10,0.25)
ADA/USDT	2025-06-29 22:00:00+00:00	A	0.43333333333333335	0.06065949567977426	2025-06-29 20:00:00+00:00	[0.25,0.50)
LINK/USDT	2025-06-30 14:00:00+00:00	A	0.17881944444444445	0.050262565641410344	2025-06-30 12:00:00+00:00	[0.10,0.25)
BNB/USDT	2025-06-30 16:45:00+00:00	B	0.6291666666666667	0.02181243734240668	2025-06-30 16:00:00+00:00	[0.50,0.75)
DOGE/USDT	2025-07-02 14:00:00+00:00	A	0.2708333333333333	0.08157490003075973	2025-07-02 12:00:00+00:00	[0.25,0.50)
BNB/USDT	2025-07-02 16:00:00+00:00	B	0.8079861111111111	0.012281679952982981	2025-07-02 16:00:00+00:00	[0.75,1.00]
ETH/USDT	2025-07-03 13:30:00+00:00	B	0.4576388888888889	0.0412336931859349	2025-07-03 12:00:00+00:00	[0.25,0.50)
AVAX/USDT	2025-07-04 01:30:00+00:00	A	0.10243055555555555	0.07375734901122388	2025-07-04 00:00:00+00:00	[0.10,0.25)
SOL/USDT	2025-07-06 06:00:00+00:00	A	0.013194444444444444	0.04807627290553781	2025-07-06 04:00:00+00:00	[0.00,0.05)
XRP/USDT	2025-07-06 08:30:00+00:00	B	0.38298611111111114	0.02284874398717259	2025-07-06 08:00:00+00:00	[0.25,0.50)
AVAX/USDT	2025-07-06 12:30:00+00:00	A	0.07743055555555556	0.03790412486064658	2025-07-06 12:00:00+00:00	[0.05,0.10)
AVAX/USDT	2025-07-06 22:00:00+00:00	B	0.6868055555555556	0.04308023694130322	2025-07-06 20:00:00+00:00	[0.50,0.75)
LINK/USDT	2025-07-07 06:45:00+00:00	A	0.20625	0.03877103145574259	2025-07-07 04:00:00+00:00	[0.10,0.25)
XRP/USDT	2025-07-07 13:45:00+00:00	B	0.8288194444444444	0.04488820617852875	2025-07-07 12:00:00+00:00	[0.75,1.00]
DOGE/USDT	2025-07-08 11:00:00+00:00	B	0.5416666666666666	0.030808879517366525	2025-07-08 08:00:00+00:00	[0.50,0.75)
ETH/USDT	2025-07-08 17:00:00+00:00	B	0.6211805555555555	0.032530931739752446	2025-07-08 16:00:00+00:00	[0.50,0.75)
AVAX/USDT	2025-07-09 05:30:00+00:00	B	0.525	0.0713128038897893	2025-07-09 04:00:00+00:00	[0.50,0.75)
LTC/USDT	2025-07-09 12:00:00+00:00	A	0.346875	0.03967985570961556	2025-07-09 12:00:00+00:00	[0.25,0.50)
LTC/USDT	2025-07-09 18:00:00+00:00	A	0.2170138888888889	0.05010672958094589	2025-07-09 16:00:00+00:00	[0.10,0.25)
DOGE/USDT	2025-07-09 20:30:00+00:00	B	0.9232638888888889	0.04800615181808194	2025-07-09 20:00:00+00:00	[0.75,1.00]
AVAX/USDT	2025-07-10 12:45:00+00:00	A	0.0625	0.09354346720894761	2025-07-10 12:00:00+00:00	[0.05,0.10)
XRP/USDT	2025-07-10 16:15:00+00:00	B	0.65	0.20694821233348176	2025-07-10 16:00:00+00:00	[0.50,0.75)
DOGE/USDT	2025-07-10 21:15:00+00:00	B	0.821875	0.12147425815245882	2025-07-10 20:00:00+00:00	[0.75,1.00]
XRP/USDT	2025-07-11 12:45:00+00:00	B	0.9444444444444444	0.11702285544672007	2025-07-11 12:00:00+00:00	[0.75,1.00]
AVAX/USDT	2025-07-13 01:45:00+00:00	B	0.803125	0.04316888045540798	2025-07-13 00:00:00+00:00	[0.75,1.00]
BTC/USDT	2025-07-13 12:45:00+00:00	A	0.3246527777777778	0.042751834785346665	2025-07-13 12:00:00+00:00	[0.25,0.50)
AVAX/USDT	2025-07-13 18:45:00+00:00	B	0.66875	0.05032317636195752	2025-07-13 16:00:00+00:00	[0.50,0.75)
BTC/USDT	2025-07-14 02:15:00+00:00	B	0.7767361111111111	0.04498320225117117	2025-07-14 00:00:00+00:00	[0.75,1.00]
BNB/USDT	2025-07-14 07:15:00+00:00	B	0.9361111111111111	0.045781798043197354	2025-07-14 04:00:00+00:00	[0.75,1.00]
DOGE/USDT	2025-07-16 00:30:00+00:00	B	0.915625	0.12511791867335287	2025-07-16 00:00:00+00:00	[0.75,1.00]
BNB/USDT	2025-07-16 14:30:00+00:00	B	0.5618055555555556	0.04475279884175976	2025-07-16 12:00:00+00:00	[0.50,0.75)
XRP/USDT	2025-07-16 17:15:00+00:00	B	0.6645833333333333	0.10426853442579632	2025-07-16 16:00:00+00:00	[0.50,0.75)
ADA/USDT	2025-07-16 20:15:00+00:00	B	0.8072916666666666	0.10958376156217889	2025-07-16 20:00:00+00:00	[0.75,1.00]
ADA/USDT	2025-07-17 09:00:00+00:00	B	0.953125	0.13800451240912506	2025-07-17 08:00:00+00:00	[0.75,1.00]
XRP/USDT	2025-07-17 21:00:00+00:00	B	0.9538194444444444	0.09195402298850568	2025-07-17 20:00:00+00:00	[0.75,1.00]
DOGE/USDT	2025-07-18 00:30:00+00:00	B	0.9788194444444445	0.1364968039772726	2025-07-18 00:00:00+00:00	[0.75,1.00]
SOL/USDT	2025-07-18 05:00:00+00:00	B	0.8104166666666667	0.062001627339300126	2025-07-18 04:00:00+00:00	[0.75,1.00]
LTC/USDT	2025-07-18 09:45:00+00:00	B	0.8326388888888889	0.10175123484508306	2025-07-18 08:00:00+00:00	[0.75,1.00]
LTC/USDT	2025-07-19 19:00:00+00:00	B	0.9770833333333333	0.1542109256449166	2025-07-19 16:00:00+00:00	[0.75,1.00]
SOL/USDT	2025-07-20 01:00:00+00:00	B	0.6253472222222223	0.037483266398929044	2025-07-20 00:00:00+00:00	[0.50,0.75)
ETH/USDT	2025-07-20 08:30:00+00:00	B	0.6121527777777778	0.03859006958953513	2025-07-20 08:00:00+00:00	[0.50,0.75)
LINK/USDT	2025-07-20 15:30:00+00:00	B	0.7055555555555556	0.07052896725440816	2025-07-20 12:00:00+00:00	[0.50,0.75)
DOGE/USDT	2025-07-20 16:00:00+00:00	B	0.7881944444444444	0.10752442872894576	2025-07-20 16:00:00+00:00	[0.75,1.00]
BNB/USDT	2025-07-20 22:30:00+00:00	B	0.8534722222222222	0.04730681623678433	2025-07-20 20:00:00+00:00	[0.75,1.00]
XRP/USDT	2025-07-21 06:15:00+00:00	B	0.7413194444444444	0.06379402123665705	2025-07-21 04:00:00+00:00	[0.50,0.75)
ADA/USDT	2025-07-21 11:45:00+00:00	B	0.7017361111111111	0.09323059988992845	2025-07-21 08:00:00+00:00	[0.50,0.75)
SOL/USDT	2025-07-22 01:15:00+00:00	B	0.7451388888888889	0.06142198154833534	2025-07-22 00:00:00+00:00	[0.50,0.75)
BTC/USDT	2025-07-22 07:00:00+00:00	B	0.8086805555555555	0.023328214771636494	2025-07-22 04:00:00+00:00	[0.75,1.00]
BTC/USDT	2025-07-22 18:45:00+00:00	B	0.7114583333333333	0.024611285261483238	2025-07-22 16:00:00+00:00	[0.50,0.75)
BNB/USDT	2025-07-22 23:15:00+00:00	B	0.7395833333333334	0.0730977014423322	2025-07-22 20:00:00+00:00	[0.50,0.75)
ETH/USDT	2025-07-24 14:30:00+00:00	B	0.6802083333333333	0.053463441078809994	2025-07-24 12:00:00+00:00	[0.50,0.75)
AVAX/USDT	2025-07-26 18:30:00+00:00	B	0.6368055555555555	0.040824415378517685	2025-07-26 16:00:00+00:00	[0.50,0.75)
XRP/USDT	2025-07-27 05:15:00+00:00	B	0.42465277777777777	0.04139723399647299	2025-07-27 04:00:00+00:00	[0.25,0.50)
ETH/USDT	2025-07-27 10:30:00+00:00	A	0.37743055555555555	0.03913644358824021	2025-07-27 08:00:00+00:00	[0.25,0.50)
BNB/USDT	2025-07-27 15:45:00+00:00	B	0.8475694444444445	0.05957201403715437	2025-07-27 12:00:00+00:00	[0.75,1.00]
XRP/USDT	2025-07-27 16:00:00+00:00	B	0.3541666666666667	0.059101214323426236	2025-07-27 16:00:00+00:00	[0.25,0.50)
SOL/USDT	2025-07-27 22:00:00+00:00	B	0.49166666666666664	0.06641076874539907	2025-07-27 20:00:00+00:00	[0.25,0.50)
ADA/USDT	2025-07-28 00:15:00+00:00	B	0.4361111111111111	0.08308570070129556	2025-07-28 00:00:00+00:00	[0.25,0.50)
DOGE/USDT	2025-07-28 05:15:00+00:00	B	0.7586805555555556	0.10600621193174942	2025-07-28 04:00:00+00:00	[0.75,1.00]
BTC/USDT	2025-07-30 14:45:00+00:00	B	0.7243055555555555	0.026333968892555962	2025-07-30 12:00:00+00:00	[0.50,0.75)
SOL/USDT	2025-08-03 23:00:00+00:00	A	0.08506944444444445	0.052531217321769214	2025-08-03 20:00:00+00:00	[0.05,0.10)
ADA/USDT	2025-08-04 07:45:00+00:00	A	0.12430555555555556	0.03520841764467829	2025-08-04 04:00:00+00:00	[0.10,0.25)
LTC/USDT	2025-08-04 09:15:00+00:00	B	0.4440972222222222	0.13155326887252738	2025-08-04 08:00:00+00:00	[0.25,0.50)
ETH/USDT	2025-08-04 13:30:00+00:00	A	0.3194444444444444	0.039905615123762325	2025-08-04 12:00:00+00:00	[0.25,0.50)
SOL/USDT	2025-08-04 17:00:00+00:00	B	0.91875	0.05301645338208398	2025-08-04 16:00:00+00:00	[0.75,1.00]
AVAX/USDT	2025-08-04 21:30:00+00:00	B	0.625	0.065910082933217	2025-08-04 20:00:00+00:00	[0.50,0.75)
LTC/USDT	2025-08-05 02:00:00+00:00	B	0.390625	0.09173337689919939	2025-08-05 00:00:00+00:00	[0.25,0.50)
SOL/USDT	2025-08-06 14:00:00+00:00	A	0.13576388888888888	0.05752694683299019	2025-08-06 12:00:00+00:00	[0.10,0.25)
ETH/USDT	2025-08-07 01:15:00+00:00	A	0.08541666666666667	0.07806906078093338	2025-08-07 00:00:00+00:00	[0.05,0.10)
LTC/USDT	2025-08-07 04:15:00+00:00	B	0.7440972222222222	0.05758818703855616	2025-08-07 04:00:00+00:00	[0.50,0.75)
DOGE/USDT	2025-08-07 10:00:00+00:00	A	0.21979166666666666	0.08371116307927266	2025-08-07 08:00:00+00:00	[0.10,0.25)
LINK/USDT	2025-08-07 13:00:00+00:00	B	0.9791666666666666	0.11267605633802817	2025-08-07 12:00:00+00:00	[0.75,1.00]
XRP/USDT	2025-08-07 21:15:00+00:00	B	0.9128472222222223	0.06583003082342576	2025-08-07 20:00:00+00:00	[0.75,1.00]
ETH/USDT	2025-08-08 03:15:00+00:00	A	0.3840277777777778	0.04720659718268517	2025-08-08 00:00:00+00:00	[0.25,0.50)
BNB/USDT	2025-08-08 13:45:00+00:00	A	0.2972222222222222	0.0475758263368883	2025-08-08 12:00:00+00:00	[0.25,0.50)
SOL/USDT	2025-08-09 05:00:00+00:00	A	0.3875	0.04029527668313271	2025-08-09 04:00:00+00:00	[0.25,0.50)
BTC/USDT	2025-08-09 09:45:00+00:00	B	0.5979166666666667	0.020269444009732927	2025-08-09 08:00:00+00:00	[0.50,0.75)
DOGE/USDT	2025-08-09 12:15:00+00:00	A	0.45069444444444445	0.07135806531216585	2025-08-09 12:00:00+00:00	[0.25,0.50)
DOGE/USDT	2025-08-09 17:30:00+00:00	B	0.5885416666666666	0.07068937418513692	2025-08-09 16:00:00+00:00	[0.50,0.75)
SOL/USDT	2025-08-10 01:30:00+00:00	B	0.6670138888888889	0.047007156798959095	2025-08-10 00:00:00+00:00	[0.50,0.75)
LINK/USDT	2025-08-10 06:45:00+00:00	B	0.9868055555555556	0.0685840707964602	2025-08-10 04:00:00+00:00	[0.75,1.00]
LTC/USDT	2025-08-10 14:30:00+00:00	B	0.6756944444444445	0.04889425010052282	2025-08-10 12:00:00+00:00	[0.50,0.75)
ETH/USDT	2025-08-11 01:30:00+00:00	B	0.8048611111111111	0.0463395277169271	2025-08-11 00:00:00+00:00	[0.75,1.00]
XRP/USDT	2025-08-11 08:15:00+00:00	A	0.284375	0.0660573703737218	2025-08-11 08:00:00+00:00	[0.25,0.50)
AVAX/USDT	2025-08-11 16:00:00+00:00	B	0.7173611111111111	0.06897993311036797	2025-08-11 16:00:00+00:00	[0.50,0.75)
ADA/USDT	2025-08-12 12:30:00+00:00	B	0.6170138888888889	0.13064312736443873	2025-08-12 12:00:00+00:00	[0.50,0.75)
XRP/USDT	2025-08-12 20:15:00+00:00	B	0.6927083333333334	0.04022482150994989	2025-08-12 20:00:00+00:00	[0.50,0.75)
SOL/USDT	2025-08-13 02:30:00+00:00	B	0.6954861111111111	0.05565711964249446	2025-08-13 00:00:00+00:00	[0.50,0.75)
BNB/USDT	2025-08-13 07:00:00+00:00	B	0.6118055555555556	0.0329892069450962	2025-08-13 04:00:00+00:00	[0.50,0.75)
XRP/USDT	2025-08-13 13:15:00+00:00	A	0.11875	0.108186958614052	2025-08-13 12:00:00+00:00	[0.10,0.25)
ADA/USDT	2025-08-14 00:00:00+00:00	B	0.9625	0.15217157021230748	2025-08-14 00:00:00+00:00	[0.75,1.00]
BNB/USDT	2025-08-14 06:30:00+00:00	B	0.5711805555555556	0.056483442712131154	2025-08-14 04:00:00+00:00	[0.50,0.75)
LINK/USDT	2025-08-16 15:00:00+00:00	B	0.6215277777777778	0.1712732215677389	2025-08-16 12:00:00+00:00	[0.50,0.75)
LINK/USDT	2025-08-17 03:30:00+00:00	B	0.7243055555555555	0.13936535162950256	2025-08-17 00:00:00+00:00	[0.50,0.75)
BTC/USDT	2025-08-17 04:45:00+00:00	B	0.43125	0.030277081451955016	2025-08-17 04:00:00+00:00	[0.25,0.50)
XRP/USDT	2025-08-17 15:30:00+00:00	A	0.01840277777777778	0.0659249577608468	2025-08-17 12:00:00+00:00	[0.00,0.05)
LINK/USDT	2025-08-20 14:30:00+00:00	B	0.6579861111111112	0.06004709576138152	2025-08-20 12:00:00+00:00	[0.50,0.75)
BNB/USDT	2025-08-20 19:00:00+00:00	B	0.9690972222222223	0.05460600364349458	2025-08-20 16:00:00+00:00	[0.75,1.00]
SOL/USDT	2025-08-21 03:00:00+00:00	A	0.3076388888888889	0.05267054468535156	2025-08-21 00:00:00+00:00	[0.25,0.50)
ADA/USDT	2025-08-22 14:00:00+00:00	B	0.9642361111111111	0.07088972709119143	2025-08-22 12:00:00+00:00	[0.75,1.00]
XRP/USDT	2025-08-24 01:45:00+00:00	B	0.3579861111111111	0.050234252993232795	2025-08-24 00:00:00+00:00	[0.25,0.50)
ADA/USDT	2025-08-24 14:45:00+00:00	A	0.059375	0.12135006106361726	2025-08-24 12:00:00+00:00	[0.05,0.10)
ETH/USDT	2025-08-24 17:00:00+00:00	B	0.7690972222222222	0.08965614910809756	2025-08-24 16:00:00+00:00	[0.75,1.00]
ETH/USDT	2025-08-26 12:30:00+00:00	A	0.5173611111111112	0.04655751953384843	2025-08-26 12:00:00+00:00	[0.50,0.75)
SOL/USDT	2025-08-27 02:15:00+00:00	B	0.4375	0.07656226357996675	2025-08-27 00:00:00+00:00	[0.25,0.50)
ETH/USDT	2025-08-27 13:30:00+00:00	A	0.11805555555555555	0.042429482330055154	2025-08-27 12:00:00+00:00	[0.10,0.25)
SOL/USDT	2025-08-28 08:00:00+00:00	B	0.8152777777777778	0.05023191094619672	2025-08-28 08:00:00+00:00	[0.75,1.00]
LINK/USDT	2025-08-28 13:30:00+00:00	A	0.53125	0.11659192825112105	2025-08-28 12:00:00+00:00	[0.50,0.75)
ADA/USDT	2025-08-29 12:30:00+00:00	A	0.28854166666666664	0.046633983020447245	2025-08-29 12:00:00+00:00	[0.25,0.50)
LTC/USDT	2025-08-31 09:15:00+00:00	A	0.050694444444444445	0.04144660281084961	2025-08-31 08:00:00+00:00	[0.05,0.10)
ADA/USDT	2025-09-01 07:15:00+00:00	A	0.5809027777777778	0.07711019216735575	2025-09-01 04:00:00+00:00	[0.50,0.75)
BTC/USDT	2025-09-02 02:45:00+00:00	B	0.9211805555555556	0.03073870882039184	2025-09-02 00:00:00+00:00	[0.75,1.00]
BTC/USDT	2025-09-02 14:15:00+00:00	B	0.9569444444444445	0.015434519809906106	2025-09-02 12:00:00+00:00	[0.75,1.00]
BTC/USDT	2025-09-03 14:30:00+00:00	A	0.6048611111111111	0.025514689846250813	2025-09-03 12:00:00+00:00	[0.50,0.75)
LTC/USDT	2025-09-04 20:00:00+00:00	A	0.011111111111111112	0.044881675582555104	2025-09-04 20:00:00+00:00	[0.00,0.05)
BNB/USDT	2025-09-06 03:30:00+00:00	B	0.4600694444444444	0.01426958576300382	2025-09-06 00:00:00+00:00	[0.25,0.50)
