half_band_pct	grid_count	policy	path	leverage	horizon_d	maint_rate	fee_rate	n	net_mean	net_p5	net_p25	net_median	net_p75	net_p95	net_ci_lo	net_ci_hi	liq_rate	pnl_grid_mean	pnl_inv_mean	pnl_fee_mean	scenario
10	80	hold	reverse	10	7	0.02	0.00011	12470	0.00340861	-0.48652	-0.0419246	0.0464871	0.121165	0.314896	-0.0128167	0.0200687	0.0310345	0.161937	-0.111905	-0.0144056	main
10	80	hold	reverse	10	30	0.02	0.00011	12470	-0.0305791	-1	-0.439073	0.108521	0.373491	0.830047	-0.0822435	0.0197537	0.189735	0.479271	-0.24035	-0.0383875	main
10	80	hold	reverse	15	1	0.02	0.00011	12470	0.00319178	-0.0927276	-0.000937017	0.00988003	0.0272734	0.0909647	-2.70971e-05	0.0064527	0.00400962	0.0458367	-0.0344229	-0.00420263	main
10	80	hold	reverse	15	7	0.02	0.00011	12470	0.000940748	-1	-0.0698479	0.0687469	0.180774	0.469197	-0.0231333	0.0254783	0.0759423	0.244337	-0.1393	-0.0214556	main
10	80	hold	reverse	15	30	0.02	0.00011	12470	-0.0561741	-1	-1	0.0875407	0.526241	1.20271	-0.120486	0.00898675	0.335686	0.764588	-0.276095	-0.0550068	main
10	80	hold	reverse	30	1	0.02	0.00011	12470	0.00144346	-0.202106	-0.00225442	0.0196096	0.054281	0.177773	-0.00439935	0.00731425	0.023737	0.0884052	-0.0545535	-0.00829707	main
10	80	hold	reverse	30	7	0.02	0.00011	12470	-0.0331238	-1	-0.418315	0.111126	0.327177	0.854854	-0.0724173	0.00647595	0.233681	0.477724	-0.173433	-0.0398931	main
10	80	hold	reverse	30	30	0.02	0.00011	12470	-0.169869	-1	-1	-1	0.66925	2.01981	-0.255173	-0.0838296	0.600722	1.57653	-0.357922	-0.0891259	main
10	80	recover	reverse	3	1	0.02	0.00011	12470	0.000654752	-0.0193141	-0.000245542	0.00195241	0.00539462	0.0173045	7.1223e-05	0.00122092	0			-0.000788594	main
10	80	recover	reverse	3	7	0.02	0.00011	12470	-0.000549175	-0.107991	-0.0114297	0.0121938	0.0283074	0.0637909	-0.00464503	0.00354856	0.00032077			-0.00304853	main
10	80	recover	reverse	3	30	0.02	0.00011	12470	-0.0147997	-0.241166	-0.0308105	0.0234578	0.0486061	0.10344	-0.0273953	-0.003197	0.00858059			-0.00454873	main
10	80	recover	reverse	5	1	0.02	0.00011	12470	0.000927507	-0.032263	-0.000409583	0.00325182	0.0089901	0.0288349	-8.60042e-05	0.00192915	0.00032077			-0.00131431	main
10	80	recover	reverse	5	7	0.02	0.00011	12470	-0.00152736	-0.180691	-0.0190979	0.0203118	0.0471766	0.106152	-0.00836897	0.00524016	0.00344828			-0.00508085	main
10	80	recover	reverse	5	30	0.02	0.00011	12470	-0.0221392	-0.408992	-0.0519603	0.0390463	0.08093	0.172349	-0.0404126	-0.00510665	0.0206897			-0.0075811	main
10	80	recover	reverse	10	1	0.02	0.00011	12470	0.00196368	-0.064526	-0.000819166	0.00650364	0.0179802	0.0576698	-4.83369e-06	0.00395761	0.000882117			-0.00262861	main
10	80	recover	reverse	10	7	0.02	0.00011	12470	-0.00360755	-0.371734	-0.0382321	0.0406198	0.0943458	0.212304	-0.0170349	0.00995944	0.0177225			-0.0101615	main
10	80	recover	reverse	10	30	0.02	0.00011	12470	-0.0394592	-1	-0.118348	0.0770873	0.16129	0.344698	-0.0713959	-0.00908965	0.0827586			-0.0151599	main
10	80	recover	reverse	15	1	0.02	0.00011	12470	0.00290031	-0.0970048	-0.00122875	0.00975547	0.0269703	0.0865047	7.59598e-05	0.0057984	0.00280674			-0.00394287	main
10	80	recover	reverse	15	7	0.02	0.00011	12470	-0.00810117	-0.715132	-0.0592322	0.0607369	0.141482	0.318218	-0.028271	0.0112893	0.0477145			-0.015241	main
10	80	recover	reverse	15	30	0.02	0.00011	12470	-0.0637631	-1	-0.268121	0.109971	0.239553	0.515162	-0.104888	-0.0238313	0.171852			-0.0227281	main
10	80	recover	reverse	30	1	0.02	0.00011	12470	0.00213142	-0.204034	-0.00260581	0.0194384	0.0537313	0.17138	-0.00342794	0.00758456	0.0196472			-0.00788308	main
10	80	recover	reverse	30	7	0.02	0.00011	12470	-0.0370759	-1	-0.224808	0.110616	0.277684	0.634497	-0.0720868	-0.0018855	0.181476			-0.0304447	main
10	80	recover	reverse	30	30	0.02	0.00011	12470	-0.141545	-1	-1	0.126596	0.44303	1.01893	-0.200374	-0.0839261	0.398236			-0.0453263	main
1.5	40	close	auto	3	1	0.02	0.00011	12470	-0.00301244								0				robustness
1.5	40	close	auto	3	7	0.02	0.00011	12470	-0.00329402								0				robustness
1.5	40	close	auto	3	30	0.02	0.00011	12470	-0.00329402								0				robustness
1.5	40	close	auto	5	1	0.02	0.00011	12470	-0.00502073								0				robustness
1.5	40	close	auto	5	7	0.02	0.00011	12470	-0.00549003								0				robustness
1.5	40	close	auto	5	30	0.02	0.00011	12470	-0.00549003								0				robustness
1.5	40	close	auto	10	1	0.02	0.00011	12470	-0.0100415								0				robustness
1.5	40	close	auto	10	7	0.02	0.00011	12470	-0.0109801								0				robustness
1.5	40	close	auto	10	30	0.02	0.00011	12470	-0.0109801								0				robustness
1.5	40	close	auto	15	1	0.02	0.00011	12470	-0.0150622								0				robustness
1.5	40	close	auto	15	7	0.02	0.00011	12470	-0.0164701								0				robustness
1.5	40	close	auto	15	30	0.02	0.00011	12470	-0.0164701								0				robustness
1.5	40	close	auto	30	1	0.02	0.00011	12470	-0.0301244								0				robustness
1.5	40	close	auto	30	7	0.02	0.00011	12470	-0.0329402								0				robustness
1.5	40	close	auto	30	30	0.02	0.00011	12470	-0.0329402								0				robustness
1.5	40	close	reverse	3	1	0.005	0	12470	0.00229237								0				robustness
1.5	40	close	reverse	3	1	0.005	0.00011	12470	-0.000464026								0				robustness
1.5	40	close	reverse	3	1	0.005	0.0005	12470	-0.0102367								0				robustness
1.5	40	close	reverse	3	1	0.02	0	12470	0.00229237								0				robustness
1.5	40	close	reverse	3	1	0.02	0.0005	12470	-0.0102367								0				robustness
1.5	40	close	reverse	3	7	0.005	0	12470	0.00235248								0				robustness
1.5	40	close	reverse	3	7	0.005	0.00011	12470	-0.000602249								0				robustness
1.5	40	close	reverse	3	7	0.005	0.0005	12470	-0.0110781								0				robustness
1.5	40	close	reverse	3	7	0.02	0	12470	0.00235248								0				robustness
1.5	40	close	reverse	3	7	0.02	0.0005	12470	-0.0110781								0				robustness
1.5	40	close	reverse	3	30	0.005	0	12470	0.00235248								0				robustness
1.5	40	close	reverse	3	30	0.005	0.00011	12470	-0.000602249								0				robustness
1.5	40	close	reverse	3	30	0.005	0.0005	12470	-0.0110781								0				robustness
1.5	40	close	reverse	3	30	0.02	0	12470	0.00235248								0				robustness
1.5	40	close	reverse	3	30	0.02	0.0005	12470	-0.0110781								0				robustness
1.5	40	close	reverse	5	1	0.005	0	12470	0.00382062								0				robustness
1.5	40	close	reverse	5	1	0.005	0.00011	12470	-0.000773377								0				robustness
1.5	40	close	reverse	5	1	0.005	0.0005	12470	-0.0170612								0				robustness
1.5	40	close	reverse	5	1	0.02	0	12470	0.00382062								0				robustness
1.5	40	close	reverse	5	1	0.02	0.0005	12470	-0.0170612								0				robustness
1.5	40	close	reverse	5	7	0.005	0	12470	0.0039208								0				robustness
1.5	40	close	reverse	5	7	0.005	0.00011	12470	-0.00100375								0				robustness
1.5	40	close	reverse	5	7	0.005	0.0005	12470	-0.0184635								0				robustness
1.5	40	close	reverse	5	7	0.02	0	12470	0.0039208								0				robustness
1.5	40	close	reverse	5	7	0.02	0.0005	12470	-0.0184635								0				robustness
1.5	40	close	reverse	5	30	0.005	0	12470	0.0039208								0				robustness
1.5	40	close	reverse	5	30	0.005	0.00011	12470	-0.00100375								0				robustness
1.5	40	close	reverse	5	30	0.005	0.0005	12470	-0.0184635								0				robustness
1.5	40	close	reverse	5	30	0.02	0	12470	0.0039208								0				robustness
1.5	40	close	reverse	5	30	0.02	0.0005	12470	-0.0184635								0				robustness
1.5	40	close	reverse	10	1	0.005	0	12470	0.00764124								0				robustness
1.5	40	close	reverse	10	1	0.005	0.00011	12470	-0.00154675								0				robustness
1.5	40	close	reverse	10	1	0.005	0.0005	12470	-0.0341224								0				robustness
1.5	40	close	reverse	10	1	0.02	0	12470	0.00764124								0				robustness
1.5	40	close	reverse	10	1	0.02	0.0005	12470	-0.0341224								0				robustness
1.5	40	close	reverse	10	7	0.005	0	12470	0.0078416								0				robustness
1.5	40	close	reverse	10	7	0.005	0.00011	12470	-0.0020075								0				robustness
1.5	40	close	reverse	10	7	0.005	0.0005	12470	-0.036927								0				robustness
1.5	40	close	reverse	10	7	0.02	0	12470	0.0078416								0				robustness
1.5	40	close	reverse	10	7	0.02	0.0005	12470	-0.036927								0				robustness
1.5	40	close	reverse	10	30	0.005	0	12470	0.0078416								0				robustness
1.5	40	close	reverse	10	30	0.005	0.00011	12470	-0.0020075								0				robustness
1.5	40	close	reverse	10	30	0.005	0.0005	12470	-0.036927								0				robustness
1.5	40	close	reverse	10	30	0.02	0	12470	0.0078416								0				robustness
1.5	40	close	reverse	10	30	0.02	0.0005	12470	-0.036927								0				robustness
1.5	40	close	reverse	15	1	0.005	0	12470	0.0114619								0				robustness
1.5	40	close	reverse	15	1	0.005	0.00011	12470	-0.00232013								0				robustness
1.5	40	close	reverse	15	1	0.005	0.0005	12470	-0.0511836								0				robustness
1.5	40	close	reverse	15	1	0.02	0	12470	0.0114619								0				robustness
1.5	40	close	reverse	15	1	0.02	0.0005	12470	-0.0511836								0				robustness
1.5	40	close	reverse	15	7	0.005	0	12470	0.0117624								0				robustness
1.5	40	close	reverse	15	7	0.005	0.00011	12470	-0.00301124								0				robustness
1.5	40	close	reverse	15	7	0.005	0.0005	12470	-0.0553905								0				robustness
1.5	40	close	reverse	15	7	0.02	0	12470	0.0117624								0				robustness
1.5	40	close	reverse	15	7	0.02	0.0005	12470	-0.0553905								0				robustness
1.5	40	close	reverse	15	30	0.005	0	12470	0.0117624								0				robustness
1.5	40	close	reverse	15	30	0.005	0.00011	12470	-0.00301124								0				robustness
1.5	40	close	reverse	15	30	0.005	0.0005	12470	-0.0553905								0				robustness
1.5	40	close	reverse	15	30	0.02	0	12470	0.0117624								0				robustness
1.5	40	close	reverse	15	30	0.02	0.0005	12470	-0.0553905								0				robustness
1.5	40	close	reverse	30	1	0.005	0	12470	0.0229237								0				robustness
1.5	40	close	reverse	30	1	0.005	0.00011	12470	-0.00464026								0				robustness
1.5	40	close	reverse	30	1	0.005	0.0005	12470	-0.102367								0				robustness
1.5	40	close	reverse	30	1	0.02	0	12470	0.0229237								0				robustness
1.5	40	close	reverse	30	1	0.02	0.0005	12470	-0.102367								0				robustness
1.5	40	close	reverse	30	7	0.005	0	12470	0.0235248								0				robustness
1.5	40	close	reverse	30	7	0.005	0.00011	12470	-0.00602249								0				robustness
1.5	40	close	reverse	30	7	0.005	0.0005	12470	-0.110781								0				robustness
1.5	40	close	reverse	30	7	0.02	0	12470	0.0235248								0				robustness
1.5	40	close	reverse	30	7	0.02	0.0005	12470	-0.110781								0				robustness
1.5	40	close	reverse	30	30	0.005	0	12470	0.0235248								0				robustness
1.5	40	close	reverse	30	30	0.005	0.00011	12470	-0.00602249								0				robustness
1.5	40	close	reverse	30	30	0.005	0.0005	12470	-0.110781								0				robustness
1.5	40	close	reverse	30	30	0.02	0	12470	0.0235248								0				robustness
1.5	40	close	reverse	30	30	0.02	0.0005	12470	-0.110781								0				robustness
1.5	40	hold	auto	3	1	0.02	0.00011	12470	-0.0118374								0				robustness
1.5	40	hold	auto	3	7	0.02	0.00011	12470	-0.0391348								0.00144346				robustness
1.5	40	hold	auto	3	30	0.02	0.00011	12470	-0.0967525								0.0230152				robustness
1.5	40	hold	auto	5	1	0.02	0.00011	12470	-0.0198409								0.00032077				robustness
1.5	40	hold	auto	5	7	0.02	0.00011	12470	-0.0660091								0.00785886				robustness
1.5	40	hold	auto	5	30	0.02	0.00011	12470	-0.157054								0.063352				robustness
1.5	40	hold	auto	10	1	0.02	0.00011	12470	-0.039853								0.00272654				robustness
1.5	40	hold	auto	10	7	0.02	0.00011	12470	-0.134558								0.0537289				robustness
1.5	40	hold	auto	10	30	0.02	0.00011	12470	-0.318072								0.295188				robustness
1.5	40	hold	auto	15	1	0.02	0.00011	12470	-0.0613577								0.0121091				robustness
1.5	40	hold	auto	15	7	0.02	0.00011	12470	-0.211902								0.153809				robustness
1.5	40	hold	auto	15	30	0.02	0.00011	12470	-0.467669								0.523978				robustness
1.5	40	hold	auto	30	1	0.02	0.00011	12470	-0.129748								0.0785886				robustness
1.5	40	hold	auto	30	7	0.02	0.00011	12470	-0.429338								0.480513				robustness
1.5	40	hold	auto	30	30	0.02	0.00011	12470	-0.717255								0.830072				robustness
1.5	40	hold	reverse	3	1	0.005	0	12470	0.00273982								0				robustness
1.5	40	hold	reverse	3	1	0.005	0.00011	12470	-0.00451754								0				robustness
1.5	40	hold	reverse	3	1	0.005	0.0005	12470	-0.0302482								0				robustness
1.5	40	hold	reverse	3	1	0.02	0	12470	0.00273982								0				robustness
1.5	40	hold	reverse	3	1	0.02	0.0005	12470	-0.030269								8.01925e-05				robustness
1.5	40	hold	reverse	3	7	0.005	0	12470	0.00634089								0.0010425				robustness
1.5	40	hold	reverse	3	7	0.005	0.00011	12470	-0.016372								0.0010425				robustness
1.5	40	hold	reverse	3	7	0.005	0.0005	12470	-0.0970379								0.00160385				robustness
1.5	40	hold	reverse	3	7	0.02	0	12470	0.00625806								0.00136327				robustness
1.5	40	hold	reverse	3	7	0.02	0.0005	12470	-0.0971007								0.00184443				robustness
1.5	40	hold	reverse	3	30	0.005	0	12470	0.00158294								0.0193264				robustness
1.5	40	hold	reverse	3	30	0.005	0.00011	12470	-0.047388								0.0201283				robustness
1.5	40	hold	reverse	3	30	0.005	0.0005	12470	-0.221506								0.0257418				robustness
1.5	40	hold	reverse	3	30	0.02	0	12470	0.00119684								0.0205293				robustness
1.5	40	hold	reverse	3	30	0.02	0.0005	12470	-0.222006								0.027506				robustness
1.5	40	hold	reverse	5	1	0.005	0	12470	0.00445123								0.00032077				robustness
1.5	40	hold	reverse	5	1	0.005	0.00011	12470	-0.0076428								0.00032077				robustness
1.5	40	hold	reverse	5	1	0.005	0.0005	12470	-0.0505216								0.00032077				robustness
1.5	40	hold	reverse	5	1	0.02	0	12470	0.00445123								0.00032077				robustness
1.5	40	hold	reverse	5	1	0.02	0.0005	12470	-0.0506852								0.000561347				robustness
1.5	40	hold	reverse	5	7	0.005	0	12470	0.0100197								0.00625501				robustness
1.5	40	hold	reverse	5	7	0.005	0.00011	12470	-0.0278362								0.00649559				robustness
1.5	40	hold	reverse	5	7	0.005	0.0005	12470	-0.162578								0.00922213				robustness
1.5	40	hold	reverse	5	7	0.02	0	12470	0.00977885								0.00681636				robustness
1.5	40	hold	reverse	5	7	0.02	0.0005	12470	-0.163053								0.0106656				robustness
1.5	40	hold	reverse	5	30	0.005	0	12470	0.0089044								0.0489174				robustness
1.5	40	hold	reverse	5	30	0.005	0.00011	12470	-0.0728316								0.0526864				robustness
1.5	40	hold	reverse	5	30	0.005	0.0005	12470	-0.364607								0.0825982				robustness
1.5	40	hold	reverse	5	30	0.02	0	12470	0.00717803								0.0530072				robustness
1.5	40	hold	reverse	5	30	0.02	0.0005	12470	-0.367193								0.089575				robustness
1.5	40	hold	reverse	10	1	0.005	0	12470	0.00879449								0.0021652				robustness
1.5	40	hold	reverse	10	1	0.005	0.00011	12470	-0.0153649								0.0021652				robustness
1.5	40	hold	reverse	10	1	0.005	0.0005	12470	-0.101146								0.00248597				robustness
1.5	40	hold	reverse	10	1	0.02	0	12470	0.00868034								0.00256616				robustness
1.5	40	hold	reverse	10	1	0.02	0.0005	12470	-0.101402								0.00328789				robustness
1.5	40	hold	reverse	10	7	0.005	0	12470	0.0195521								0.0374499				robustness
1.5	40	hold	reverse	10	7	0.005	0.00011	12470	-0.0563427								0.0418605				robustness
1.5	40	hold	reverse	10	7	0.005	0.0005	12470	-0.324889								0.0675221				robustness
1.5	40	hold	reverse	10	7	0.02	0	12470	0.0171228								0.0433841				robustness
1.5	40	hold	reverse	10	7	0.02	0.0005	12470	-0.328888								0.0792302				robustness
1.5	40	hold	reverse	10	30	0.005	0	12470	0.0176425								0.206335				robustness
1.5	40	hold	reverse	10	30	0.005	0.00011	12470	-0.144791								0.234723				robustness
1.5	40	hold	reverse	10	30	0.005	0.0005	12470	-0.695569								0.464074				robustness
1.5	40	hold	reverse	10	30	0.02	0	12470	0.00495546								0.226784				robustness
1.5	40	hold	reverse	10	30	0.02	0.0005	12470	-0.710833								0.502326				robustness
1.5	40	hold	reverse	15	1	0.005	0	12470	0.0129557								0.00785886				robustness
1.5	40	hold	reverse	15	1	0.005	0.00011	12470	-0.0235119								0.0085004				robustness
1.5	40	hold	reverse	15	1	0.005	0.0005	12470	-0.152373								0.0114675				robustness
1.5	40	hold	reverse	15	1	0.02	0	12470	0.0114613								0.010826				robustness
1.5	40	hold	reverse	15	1	0.02	0.0005	12470	-0.153444								0.0144346				robustness
1.5	40	hold	reverse	15	7	0.005	0	12470	0.02624								0.1				robustness
1.5	40	hold	reverse	15	7	0.005	0.00011	12470	-0.0869733								0.112029				robustness
1.5	40	hold	reverse	15	7	0.005	0.0005	12470	-0.481967								0.202646				robustness
1.5	40	hold	reverse	15	7	0.02	0	12470	0.0160628								0.118765				robustness
1.5	40	hold	reverse	15	7	0.02	0.0005	12470	-0.496661								0.24178				robustness
1.5	40	hold	reverse	15	30	0.005	0	12470	0.0185995								0.368164				robustness
1.5	40	hold	reverse	15	30	0.005	0.00011	12470	-0.212649								0.418123				robustness
1.5	40	hold	reverse	15	30	0.005	0.0005	12470	-0.876958								0.761668				robustness
1.5	40	hold	reverse	15	30	0.02	0	12470	-0.0152377								0.400642				robustness
1.5	40	hold	reverse	15	30	0.02	0.0005	12470	-0.896844								0.811147				robustness
1.5	40	hold	reverse	30	1	0.005	0	12470	0.026782								0.042502				robustness
1.5	40	hold	reverse	30	1	0.005	0.00011	12470	-0.0452225								0.046672				robustness
1.5	40	hold	reverse	30	1	0.005	0.0005	12470	-0.300663								0.0771451				robustness
1.5	40	hold	reverse	30	1	0.02	0	12470	0.0179463								0.0611067				robustness
1.5	40	hold	reverse	30	1	0.02	0.0005	12470	-0.320725								0.127105				robustness
1.5	40	hold	reverse	30	7	0.005	0	12470	0.0584235								0.297033				robustness
1.5	40	hold	reverse	30	7	0.005	0.00011	12470	-0.156434								0.33769				robustness
1.5	40	hold	reverse	30	7	0.005	0.0005	12470	-0.812385								0.671211				robustness
1.5	40	hold	reverse	30	7	0.02	0	12470	0.00353179								0.357338				robustness
1.5	40	hold	reverse	30	7	0.02	0.0005	12470	-0.859688								0.776183				robustness
1.5	40	hold	reverse	30	30	0.005	0	12470	0.0483266								0.614435				robustness
1.5	40	hold	reverse	30	30	0.005	0.00011	12470	-0.328245								0.689655				robustness
1.5	40	hold	reverse	30	30	0.005	0.0005	12470	-0.993934								0.986127				robustness
1.5	40	hold	reverse	30	30	0.02	0	12470	-0.0558373								0.665277				robustness
1.5	40	hold	reverse	30	30	0.02	0.0005	12470	-0.998096								0.996071				robustness
1.5	40	recover	auto	3	1	0.02	0.00011	12470	-0.00419374								0				robustness
1.5	40	recover	auto	3	7	0.02	0.00011	12470	-0.00554972								8.01925e-05				robustness
1.5	40	recover	auto	3	30	0.02	0.00011	12470	-0.00749553								0.00144346				robustness
1.5	40	recover	auto	5	1	0.02	0.00011	12470	-0.00698001								0.000160385				robustness
1.5	40	recover	auto	5	7	0.02	0.00011	12470	-0.00934617								0.000801925				robustness
1.5	40	recover	auto	5	30	0.02	0.00011	12470	-0.012058								0.00368885				robustness
1.5	40	recover	auto	10	1	0.02	0.00011	12470	-0.0139577								0.000801925				robustness
1.5	40	recover	auto	10	7	0.02	0.00011	12470	-0.019331								0.00689655				robustness
1.5	40	recover	auto	10	30	0.02	0.00011	12470	-0.0250989								0.0234964				robustness
1.5	40	recover	auto	15	1	0.02	0.00011	12470	-0.0214608								0.00408982				robustness
1.5	40	recover	auto	15	7	0.02	0.00011	12470	-0.031298								0.0221331				robustness
1.5	40	recover	auto	15	30	0.02	0.00011	12470	-0.0373311								0.0471532				robustness
1.5	40	recover	auto	30	1	0.02	0.00011	12470	-0.0438401								0.0249399				robustness
1.5	40	recover	auto	30	7	0.02	0.00011	12470	-0.0644873								0.0851644				robustness
1.5	40	recover	auto	30	30	0.02	0.00011	12470	-0.0716335								0.110666				robustness
1.5	40	recover	reverse	3	1	0.005	0	12470	0.000880287								0				robustness
1.5	40	recover	reverse	3	1	0.005	0.00011	12470	-0.00184804								0				robustness
1.5	40	recover	reverse	3	1	0.005	0.0005	12470	-0.0115212								0				robustness
1.5	40	recover	reverse	3	1	0.02	0	12470	0.000880287								0				robustness
1.5	40	recover	reverse	3	1	0.02	0.0005	12470	-0.011542								8.01925e-05				robustness
1.5	40	recover	reverse	3	7	0.005	0	12470	-0.000196648								8.01925e-05				robustness
1.5	40	recover	reverse	3	7	0.005	0.00011	12470	-0.00314016								8.01925e-05				robustness
1.5	40	recover	reverse	3	7	0.005	0.0005	12470	-0.0135851								0.000160385				robustness
1.5	40	recover	reverse	3	7	0.02	0	12470	-0.000206024								0.000160385				robustness
1.5	40	recover	reverse	3	7	0.02	0.0005	12470	-0.0136029								0.000240577				robustness
1.5	40	recover	reverse	3	30	0.005	0	12470	-0.00221018								0.00144346				robustness
1.5	40	recover	reverse	3	30	0.005	0.00011	12470	-0.00515581								0.00144346				robustness
1.5	40	recover	reverse	3	30	0.005	0.0005	12470	-0.0156368								0.00152366				robustness
1.5	40	recover	reverse	3	30	0.02	0	12470	-0.0022714								0.00160385				robustness
1.5	40	recover	reverse	3	30	0.02	0.0005	12470	-0.0157124								0.00168404				robustness
1.5	40	recover	reverse	5	1	0.005	0	12470	0.00147588								0.000160385				robustness
1.5	40	recover	reverse	5	1	0.005	0.00011	12470	-0.00307095								0.000160385				robustness
1.5	40	recover	reverse	5	1	0.005	0.0005	12470	-0.0191915								0.000160385				robustness
1.5	40	recover	reverse	5	1	0.02	0	12470	0.00147588								0.000160385				robustness
1.5	40	recover	reverse	5	1	0.02	0.0005	12470	-0.0191915								0.000160385				robustness
1.5	40	recover	reverse	5	7	0.005	0	12470	-0.000378358								0.000721732				robustness
1.5	40	recover	reverse	5	7	0.005	0.00011	12470	-0.00528025								0.000721732				robustness
1.5	40	recover	reverse	5	7	0.005	0.0005	12470	-0.0227426								0.000882117				robustness
1.5	40	recover	reverse	5	7	0.02	0	12470	-0.000466668								0.000882117				robustness
1.5	40	recover	reverse	5	7	0.02	0.0005	12470	-0.0228073								0.0010425				robustness
1.5	40	recover	reverse	5	30	0.005	0	12470	-0.00310323								0.00328789				robustness
1.5	40	recover	reverse	5	30	0.005	0.00011	12470	-0.00800285								0.00328789				robustness
1.5	40	recover	reverse	5	30	0.005	0.0005	12470	-0.0255387								0.00360866				robustness
1.5	40	recover	reverse	5	30	0.02	0	12470	-0.00325218								0.00360866				robustness
1.5	40	recover	reverse	5	30	0.02	0.0005	12470	-0.0256536								0.00384924				robustness
1.5	40	recover	reverse	10	1	0.005	0	12470	0.00297433								0.000721732				robustness
1.5	40	recover	reverse	10	1	0.005	0.00011	12470	-0.00611487								0.000721732				robustness
1.5	40	recover	reverse	10	1	0.005	0.0005	12470	-0.0383591								0.000801925				robustness
1.5	40	recover	reverse	10	1	0.02	0	12470	0.00297433								0.000721732				robustness
1.5	40	recover	reverse	10	1	0.02	0.0005	12470	-0.0383956								0.000882117				robustness
1.5	40	recover	reverse	10	7	0.005	0	12470	-0.00124377								0.00617482				robustness
1.5	40	recover	reverse	10	7	0.005	0.00011	12470	-0.0110422								0.00625501				robustness
1.5	40	recover	reverse	10	7	0.005	0.0005	12470	-0.0458127								0.00681636				robustness
1.5	40	recover	reverse	10	7	0.02	0	12470	-0.00154364								0.00681636				robustness
1.5	40	recover	reverse	10	7	0.02	0.0005	12470	-0.0461868								0.00761828				robustness
1.5	40	recover	reverse	10	30	0.005	0	12470	-0.00643842								0.0210906				robustness
1.5	40	recover	reverse	10	30	0.005	0.00011	12470	-0.0162095								0.0214916				robustness
1.5	40	recover	reverse	10	30	0.005	0.0005	12470	-0.0510392								0.0230954				robustness
1.5	40	recover	reverse	10	30	0.02	0	12470	-0.00738579								0.0232558				robustness
1.5	40	recover	reverse	10	30	0.02	0.0005	12470	-0.0520717								0.0251002				robustness
1.5	40	recover	reverse	15	1	0.005	0	12470	0.00449786								0.00280674				robustness
1.5	40	recover	reverse	15	1	0.005	0.00011	12470	-0.00913393								0.00288693				robustness
1.5	40	recover	reverse	15	1	0.005	0.0005	12470	-0.0577598								0.00352847				robustness
1.5	40	recover	reverse	15	1	0.02	0	12470	0.0038114								0.00408982				robustness
1.5	40	recover	reverse	15	1	0.02	0.0005	12470	-0.0581191								0.00441059				robustness
1.5	40	recover	reverse	15	7	0.005	0	12470	-0.00234515								0.017482				robustness
1.5	40	recover	reverse	15	7	0.005	0.00011	12470	-0.0171693								0.0181235				robustness
1.5	40	recover	reverse	15	7	0.005	0.0005	12470	-0.0698174								0.0207698				robustness
1.5	40	recover	reverse	15	7	0.02	0	12470	-0.00440144								0.0213312				robustness
1.5	40	recover	reverse	15	7	0.02	0.0005	12470	-0.0717441								0.0251002				robustness
1.5	40	recover	reverse	15	30	0.005	0	12470	-0.00787233								0.0429832				robustness
1.5	40	recover	reverse	15	30	0.005	0.00011	12470	-0.022643								0.0438653				robustness
1.5	40	recover	reverse	15	30	0.005	0.0005	12470	-0.0748447								0.047073				robustness
1.5	40	recover	reverse	15	30	0.02	0	12470	-0.0109131								0.0469126				robustness
1.5	40	recover	reverse	15	30	0.02	0.0005	12470	-0.0775936								0.050842				robustness
1.5	40	recover	reverse	30	1	0.005	0	12470	0.00953889								0.017081				robustness
1.5	40	recover	reverse	30	1	0.005	0.00011	12470	-0.0174992								0.0174018				robustness
1.5	40	recover	reverse	30	1	0.005	0.0005	12470	-0.113966								0.02085				robustness
1.5	40	recover	reverse	30	1	0.02	0	12470	0.00665756								0.0235766				robustness
1.5	40	recover	reverse	30	1	0.02	0.0005	12470	-0.118278								0.0306335				robustness
1.5	40	recover	reverse	30	7	0.005	0	12470	-0.00199616								0.0672013				robustness
1.5	40	recover	reverse	30	7	0.005	0.00011	12470	-0.0315469								0.0699278				robustness
1.5	40	recover	reverse	30	7	0.005	0.0005	12470	-0.134862								0.0806736				robustness
1.5	40	recover	reverse	30	7	0.02	0	12470	-0.0112626								0.0814755				robustness
1.5	40	recover	reverse	30	7	0.02	0.0005	12470	-0.146659								0.0987169				robustness
1.5	40	recover	reverse	30	30	0.005	0	12470	-0.00839086								0.0971933				robustness
1.5	40	recover	reverse	30	30	0.005	0.00011	12470	-0.0379669								0.1				robustness
1.5	40	recover	reverse	30	30	0.005	0.0005	12470	-0.140542								0.109623				robustness
1.5	40	recover	reverse	30	30	0.02	0	12470	-0.0195352								0.10818				robustness
1.5	40	recover	reverse	30	30	0.02	0.0005	12470	-0.153564								0.123817				robustness
1.5	80	close	auto	3	1	0.02	0.00011	12470	-0.00522706								0				robustness
1.5	80	close	auto	3	7	0.02	0.00011	12470	-0.00567029								0				robustness
1.5	80	close	auto	3	30	0.02	0.00011	12470	-0.00567029								0				robustness
1.5	80	close	auto	5	1	0.02	0.00011	12470	-0.00871177								0				robustness
1.5	80	close	auto	5	7	0.02	0.00011	12470	-0.00945049								0				robustness
1.5	80	close	auto	5	30	0.02	0.00011	12470	-0.00945049								0				robustness
1.5	80	close	auto	10	1	0.02	0.00011	12470	-0.0174235								0				robustness
