pair	date	err	bbw_ref	bbw_new	bucket_ref	bucket_new	amp_ref_1	amp_new_1	R_ref_1	R_new_1	amp_ref_4	amp_new_4	R_ref_4	R_new_4	amp_ref_12	amp_new_12	R_ref_12	R_new_12	amp_ref_24	amp_new_24	R_ref_24	R_new_24
SOL/USDT	2023-03-26 14:30:00		0.3923611111111111	0.3923611111111111	3	3	0.0086248203162436	0.008624820316243564	0.722222222222203	0.7222222222222251	0.0172496406324868	0.017249640632487018	0.611111111111094	0.61111111111111	0.0253953042644945	0.025395304264494434	0.5660377358490533	0.5660377358490577	0.0507906085289889	0.05079060852898898	0.7830188679245264	0.7830188679245293
SOL/USDT	2023-03-27 14:45:00		0.7211805555555556	0.7211805555555556	4	4	0.0291603821015585	0.02916038210155869	0.965517241379304	0.9655172413793106	0.0321769733534439	0.03217697335344405	0.8749999999999934	0.8750000000000009	0.0331825037707391	0.03318250377073917	0.8484848484848411	0.8484848484848495	0.0537958773252889	0.05379587732528912	0.523364485981306	0.5233644859813104
SOL/USDT	2023-03-28 15:00:00		0.7475694444444444	0.7475694444444444	4	4	0.0123395853899308	0.012339585389930852	0.5200000000000027	0.5199999999999914	0.0325765054294175	0.03257650542941759	0.6666666666666654	0.6666666666666621	0.041461006910168	0.04146100691016774	0.7380952380952382	0.7380952380952339	0.0750246791707796	0.07502467917077982	0.8552631578947358	0.8552631578947347
SOL/USDT	2023-03-29 15:15:00		0.0767361111111111	0.07673611111111112	1	1	0.0075650118203307	0.00756501182033098	0.8125000000000429	0.8125000000000147	0.0156028368794326	0.015602836879432758	0.6060606060605975	0.6060606060606017	0.0515366430260049	0.051536643026005025	0.5229357798165073	0.5229357798165115	0.0595744680851064	0.05957446808510658	0.5873015873015808	0.5873015873015843
SOL/USDT	2023-03-30 15:30:00		0.1673611111111111	0.1673611111111111	2	2	0.01556420233463	0.015564202334630295	0.9687500000000132	0.96875	0.0199416342412451	0.019941634241245065	0.9756097560975716	0.975609756097561	0.0286964980544749	0.028696498054474606	0.6779661016949166	0.6779661016949152	0.0466926070038911	0.04669260700389122	0.5416666666666695	0.5416666666666652
SOL/USDT	2023-03-31 15:45:00		0.8236111111111111	0.8236111111111111	5	5	0.0095831336847147	0.009583133684714862	0.6500000000000272	0.6499999999999936	0.0153330138955438	0.015333013895543868	0.562499999999979	0.5624999999999946	0.0383325347388592	0.03833253473885945	0.7750000000000067	0.7750000000000009	0.0383325347388592	0.03833253473885945	0.7750000000000067	0.7750000000000009
SOL/USDT	2023-04-01 16:00:00		0.0670138888888888	0.06701388888888889	1	1	0.0142993326978075	0.014299332697807476	0.8000000000000046	0.8000000000000078	0.0152526215443281	0.015252621544327938	0.7500000000000041	0.7500000000000091	0.0228789323164918	0.022878932316492073	0.5000000000000088	0.5000000000000024	0.0414680648236416	0.04146806482364174	0.6321839080459759	0.6321839080459757
SOL/USDT	2023-04-02 16:15:00		0.7173611111111111	0.7173611111111111	4	4	0.0097751710654936	0.009775171065493637	0.7499999999999967	0.75	0.0219941348973609	0.021994134897360684	0.5111111111111153	0.5111111111111111	0.0361681329423266	0.03616813294232646	0.7027027027027029	0.7027027027027027	0.0361681329423266	0.03616813294232646	0.7027027027027029	0.7027027027027027
SOL/USDT	2023-04-03 16:30:00		0.4267361111111111	0.4267361111111111	3	3	0.0123578843302028	0.012357884330202684	0.6799999999999918	0.6799999999999967	0.0415224913494813	0.04152249134948083	0.9047619047619018	0.9047619047619033	0.0464656450815623	0.04646564508156181	0.8085106382978727	0.8085106382978723	0.059812160158181	0.05981216015818103	0.8512396694214871	0.8512396694214885
SOL/USDT	2023-04-04 16:45:00		0.3142361111111111	0.3142361111111111	3	3	0.0086330935251799	0.008633093525180047	0.8888888888888716	0.8888888888888689	0.0124700239808151	0.012470023980815204	0.8846153846153727	0.8846153846153822	0.0249400479616304	0.02494004796163074	0.9423076923076866	0.9423076923076918	0.0364508393285369	0.03645083932853732	0.6447368421052553	0.6447368421052614
SOL/USDT	2023-04-05 17:00:00		0.5819444444444445	0.5819444444444445	4	4	0.0053140096618354	0.005314009661835706	0.818181818181848	0.8181818181818201	0.0149758454106276	0.014975845410627908	0.8709677419354932	0.8709677419354853	0.0256038647342994	0.02560386473429943	0.641509433962268	0.6415094339622675	0.0294685990338164	0.02946859903381638	0.5573770491803297	0.5573770491803297
SOL/USDT	2023-04-06 17:15:00		0.1604166666666666	0.16041666666666668	2	2	0.0043310875842157	0.0043310875842155205	0.7777777777777648	0.7777777777778005	0.0129932627526466	0.012993262752646673	0.9259259259259188	0.9259259259259341	0.0192492781520695	0.019249278152069338	0.9499999999999964	0.9500000000000061	0.0279114533205007	0.02791145332050049	0.9655172413793076	0.9655172413793145
SOL/USDT	2023-04-07 17:30:00		0.0138888888888888	0.013888888888888888	0	0	0.0034096444227957	0.00340964442279601	0.5714285714284975	0.5714285714285714	0.0107160253287868	0.010716025328787238	0.8181818181818457	0.8181818181818145	0.0204578665367758	0.020457866536775504	0.6190476190476296	0.6190476190476195	0.0228933268387725	0.022893326838772432	0.5531914893617204	0.5531914893617064
SOL/USDT	2023-04-08 17:45:00		0.1052083333333333	0.10520833333333333	2	2	0.010355029585799	0.010355029585798814	1.0	1.0	0.010355029585799	0.010355029585798814	1.0	1.0	0.0212031558185404	0.021203155818540376	1.0	1.0	0.0231755424063114	0.02317554240631159	0.9148936170212854	0.914893617021276
SOL/USDT	2023-04-09 18:00:00		0.0145833333333333	0.014583333333333334	0	0	0.0089507707608153	0.008950770760815407	0.9444444444444524	0.9444444444444541	0.0169070114370959	0.016907011437095942	0.9705882352941222	0.9705882352941231	0.0169070114370959	0.016907011437095942	0.9705882352941222	0.9705882352941231	0.0263550472401792	0.02635504724017912	0.9433962264150848	0.9433962264150925
SOL/USDT	2023-04-10 18:15:00		0.7628472222222222	0.7628472222222222	5	5	0.0072957198443578	0.007295719844358173	1.0	1.0	0.0170233463035018	0.017023346303501774	0.9142857142857213	0.9142857142857203	0.0997081712062252	0.09970817120622566	0.9853658536585378	0.9853658536585378	0.1532101167315172	0.15321011673151752	0.9904761904761912	0.9904761904761913
SOL/USDT	2023-04-11 18:30:00		0.7659722222222223	0.7659722222222223	5	5	0.0170648464163819	0.017064846416382062	0.5499999999999878	0.549999999999998	0.0281569965870305	0.028156996587030636	0.6666666666666782	0.6666666666666706	0.0584470989761091	0.05844709897610911	0.8394160583941668	0.8394160583941627	0.0934300341296931	0.09343003412969286	0.5251141552511429	0.5251141552511418
SOL/USDT	2023-04-12 18:45:00		0.859375	0.859375	5	5	0.0214964861513021	0.021496486151302174	0.8076923076923146	0.8076923076923138	0.0281107895824721	0.02811078958247204	0.8529411764705939	0.8529411764705928	0.0281107895824721	0.02811078958247204	0.8529411764705939	0.8529411764705928	0.0698635799917322	0.0698635799917321	0.6568047337278086	0.6568047337278093
SOL/USDT	2023-04-13 19:00:00		0.2770833333333333	0.27708333333333335	3	3	0.0137540453074433	0.013754045307443397	0.5000000000000087	0.5000000000000081	0.0242718446601942	0.024271844660194275	0.7166666666666633	0.7166666666666627	0.0517799352750808	0.051779935275080735	0.6015625000000061	0.6015624999999999	0.0711974110032364	0.07119741100323607	0.5624999999999977	0.5625000000000004
SOL/USDT	2023-04-14 19:15:00		0.8381944444444445	0.8381944444444445	5	5	0.0098360655737705	0.00983606557377048	0.9583333333333148	0.9583333333333451	0.0200819672131149	0.020081967213114615	0.979591836734685	0.9795918367346995	0.0401639344262294	0.040163934426229564	0.5918367346938782	0.5918367346938804	0.0454918032786886	0.045491803278688625	0.5225225225225198	0.5225225225225246
SOL/USDT	2023-04-15 19:30:00		0.6795138888888889	0.6795138888888889	4	4	0.0092088740058603	0.009208874005860013	0.7727272727272773	0.7727272727272695	0.0142318961908752	0.014231896190874949	0.7647058823529339	0.7647058823529348	0.0280452071996655	0.0280452071996653	0.880597014925368	0.8805970149253697	0.0426956885726247	0.042695688572624624	0.9215686274509765	0.9215686274509779
SOL/USDT	2023-04-16 19:45:00		0.70625	0.70625	4	4	0.0481043620057075	0.048104362005707224	0.81355932203389	0.8135593220338951	0.0481043620057075	0.048104362005707224	0.81355932203389	0.8135593220338951	0.0688952303302082	0.06889523033020806	0.8698224852070947	0.8698224852070989	0.0701182225845905	0.07011822258459033	0.8546511627906925	0.8546511627906974
SOL/USDT	2023-04-17 20:00:00		0.3815972222222222	0.3815972222222222	3	3	0.0068881685575362	0.006888168557536267	0.8823529411764601	0.882352941176482	0.0137763371150728	0.013776337115072979	0.647058823529404	0.6470588235294089	0.0465964343598051	0.04659643435980543	0.5913043478260889	0.5913043478260875	0.058346839546191	0.058346839546191354	0.5277777777777786	0.527777777777779
SOL/USDT	2023-04-18 20:15:00		0.571875	0.571875	4	4	0.0064516129032256	0.006451612903225823	0.687500000000002	0.6874999999999925	0.0141129032258065	0.014112903225806606	0.5142857142857067	0.5142857142857129	0.1318548387096775	0.1318548387096775	0.9449541284403674	0.9449541284403665	0.1318548387096775	0.1318548387096775	0.9449541284403674	0.9449541284403665
SOL/USDT	2023-04-19 20:30:00		0.5861111111111111	0.5861111111111111	4	4	0.0203904555314532	0.020390455531453244	0.9361702127659683	0.9361702127659648	0.0442516268980479	0.044251626898047625	0.8921568627451011	0.8921568627451008	0.0442516268980479	0.044251626898047625	0.8921568627451011	0.8921568627451008	0.0689804772234273	0.06898047722342737	0.9182389937106948	0.9182389937106921
SOL/USDT	2023-04-20 20:45:00		0.8392361111111111	0.8392361111111111	5	5	0.0109489051094891	0.010948905109488871	0.7916666666666604	0.7916666666666641	0.0246350364963503	0.02463503649635035	0.9074074074074032	0.9074074074074078	0.0273722627737228	0.027372262773722733	0.816666666666656	0.8166666666666633	0.0643248175182481	0.06432481751824826	0.6524822695035476	0.6524822695035466
SOL/USDT	2023-04-21 21:00:00		0.8829861111111111	0.8829861111111111	5	5	0.0116931711880261	0.011693171188026152	0.7999999999999876	0.7999999999999962	0.0177736202058001	0.017773620205799756	0.8684210526315733	0.8684210526315764	0.0210477081384471	0.02104770813844714	0.73333333333334	0.7333333333333291	0.0416276894293732	0.04162768942937334	0.6292134831460636	0.6292134831460705
SOL/USDT	2023-04-22 21:15:00		0.0958333333333333	0.09583333333333334	1	1	0.0128854118729868	0.01288541187298664	0.9285714285714342	0.928571428571431	0.0253106304647952	0.025310630464795203	0.5272727272727167	0.5272727272727263	0.0354348826507132	0.03543488265071337	0.6233766233766301	0.623376623376625	0.0616658996778646	0.06166589967786473	0.6119402985074588	0.6119402985074622
SOL/USDT	2023-04-23 21:30:00		0.7072916666666667	0.7072916666666667	4	4	0.0136342266102494	0.013634226610249045	0.9655172413793184	0.9655172413793182	0.0357310766337564	0.0357310766337563	0.9868421052631606	0.986842105263161	0.0418429713211093	0.04184297132110948	0.8426966292134898	0.8426966292134831	0.0479548660084625	0.04795486600846255	0.7352941176470621	0.7352941176470589
SOL/USDT	2023-04-24 21:45:00		0.04375	0.04375	0	0	0.0065573770491805	0.006557377049180246	0.7857142857142841	0.785714285714276	0.0163934426229509	0.016393442622950838	0.6857142857142775	0.6857142857142938	0.0341920374707259	0.03419203747072597	0.8493150684931453	0.8493150684931543	0.0487119437939107	0.04871194379391108	0.596153846153844	0.5961538461538473
SOL/USDT	2023-04-25 22:00:00		0.9524305555555556	0.9524305555555556	5	5	0.0064516129032255	0.006451612903225712	0.6428571428571536	0.6428571428571478	0.021658986175115	0.02165898617511508	0.8085106382978742	0.8085106382978725	0.0350230414746542	0.035023041474654404	0.8815789473684229	0.881578947368422	0.1202764976958526	0.12027649769585247	0.5134099616858235	0.513409961685824
SOL/USDT	2023-04-26 22:15:00		0.9982638888888888	0.9982638888888888	5	5	0.0145199063231851	0.014519906323184895	0.9677419354838714	0.9677419354838799	0.0482435597189695	0.04824355971896943	0.708737864077668	0.7087378640776688	0.0482435597189695	0.04824355971896943	0.708737864077668	0.7087378640776688	0.0688524590163935	0.06885245901639347	0.7959183673469377	0.7959183673469387
SOL/USDT	2023-04-27 22:30:00		0.2788194444444444	0.27881944444444445	3	3	0.0116279069767438	0.011627906976744207	0.8846153846154051	0.8846153846153817	0.0245974955277277	0.024597495527728164	0.5818181818181766	0.5818181818181838	0.0245974955277277	0.024597495527728164	0.5818181818181766	0.5818181818181838	0.0599284436493738	0.059928443649373886	0.8283582089552243	0.8283582089552242
SOL/USDT	2023-04-28 22:45:00		0.33125	0.33125	3	3	0.0146173688736028	0.014617368873602765	0.705882352941177	0.7058823529411711	0.0146173688736028	0.014617368873602765	0.705882352941177	0.7058823529411711	0.0159071367153913	0.015907136715391235	0.6486486486486466	0.6486486486486441	0.0425623387790196	0.04256233877901994	0.6363636363636344	0.6363636363636349
SOL/USDT	2023-04-29 23:00:00		0.5121527777777778	0.5121527777777778	4	4	0.0121792083514575	0.012179208351457249	0.8571428571428427	0.857142857142865	0.0121792083514575	0.012179208351457249	0.8571428571428427	0.857142857142865	0.0343627664201826	0.034362766420182544	0.9493670886075882	0.9493670886075971	0.0456720313179642	0.04567203131796427	0.9523809523809514	0.9523809523809551
SOL/USDT	2023-04-30 23:15:00		0.5854166666666667	0.5854166666666667	4	4	0.0195058517555265	0.01950585175552655	0.84444444444444	0.8444444444444443	0.0533159947984395	0.053315994798439514	0.9430894308943076	0.9430894308943092	0.0533159947984395	0.053315994798439514	0.9430894308943076	0.9430894308943092	0.0693541395752056	0.06935413957520598	0.9562499999999988	0.9562500000000003
SOL/USDT	2023-05-01 23:30:00		0.4920138888888888	0.49201388888888886	3	3	0.008189262966333	0.008189262966332933	0.7777777777777775	0.7777777777777868	0.0122838944494996	0.01228389444949951	0.8518518518518519	0.8518518518518592	0.0141037306642404	0.01410373066424031	0.7419354838709623	0.7419354838709672	0.0286624203821657	0.0286624203821656	0.6349206349206334	0.6349206349206327
SOL/USDT	2023-05-02 23:45:00		0.0795138888888888	0.07951388888888888	1	1	0.0166292134831463	0.016629213483146166	0.9459459459459408	0.9459459459459467	0.0233707865168542	0.02337078651685398	0.9615384615384578	0.9615384615384619	0.0417977528089891	0.041797752808988786	0.9784946236559116	0.9784946236559141	0.0480898876404491	0.048089887640449525	0.953271028037387	0.9532710280373813
SOL/USDT	2023-05-04 00:00:00		0.9576388888888888	0.9576388888888889	5	5	0.0125899280575538	0.012589928057553879	0.8928571428571368	0.8928571428571472	0.0161870503597119	0.01618705035971224	0.6944444444444443	0.6944444444444431	0.0184352517985612	0.018435251798561092	0.6097560975609639	0.6097560975609768	0.0395683453237408	0.03956834532374098	0.7159090909090947	0.715909090909091
SOL/USDT	2023-05-05 00:15:00		0.0065972222222222	0.006597222222222222	0	0	0.0069028992176711	0.006902899217671399	0.6000000000000264	0.6000000000000129	0.020708697653014	0.020708697653014196	0.8666666666666785	0.8666666666666709	0.0211688909341922	0.021168890934192386	0.847826086956529	0.8478260869565221	0.0694891854578924	0.0694891854578924	0.8874172185430448	0.8874172185430457
SOL/USDT	2023-05-06 00:30:00		0.4305555555555556	0.4305555555555556	3	3	0.0202498922878071	0.020249892287807048	0.9787234042553062	0.9787234042553195	0.0249892287806981	0.02498922878069798	0.9827586206896448	0.9827586206896554	0.0357604480827232	0.03576044808272294	0.9879518072289084	0.9879518072289158	0.0715208961654463	0.07152089616544599	0.993975903614454	0.9939759036144579
SOL/USDT	2023-05-07 00:45:00		0.1079861111111111	0.10798611111111112	2	2	0.010938924339107	0.010938924339106704	0.6249999999999761	0.6250000000000026	0.014129443938013	0.014129443938012853	0.709677419354817	0.7096774193548413	0.0237010027347312	0.02370100273473108	0.576923076923084	0.5769230769230727	0.0583409298085688	0.058340929808568975	0.6562500000000004	0.6562499999999993
SOL/USDT	2023-05-08 01:00:00		0.9538194444444444	0.9538194444444444	5	5	0.0459770114942525	0.04597701149425293	1.0	1.0	0.0459770114942525	0.04597701149425293	1.0	1.0	0.0459770114942525	0.04597701149425293	1.0	1.0	0.0804597701149424	0.08045977011494254	1.0	1.0
SOL/USDT	2023-05-09 01:15:00		0.1333333333333333	0.13333333333333333	2	2	0.0111111111111113	0.011111111111111072	0.5652173913043401	0.5652173913043443	0.0125603864734299	0.01256038647342994	0.6153846153846014	0.6153846153846133	0.0285024154589371	0.02850241545893717	0.5084745762711903	0.5084745762711892	0.0289855072463769	0.02898550724637694	0.5000000000000006	0.5
SOL/USDT	2023-05-10 01:30:00		0.4802083333333333	0.48020833333333335	3	3	0.0081730769230768	0.008173076923077005	0.8823529411764792	0.8823529411764722	0.0091346153846156	0.009134615384615463	0.8947368421052743	0.8947368421052644	0.039903846153846	0.03990384615384601	0.6144578313252989	0.6144578313252984	0.0754807692307692	0.07548076923076918	0.6751592356687919	0.6751592356687922
SOL/USDT	2023-05-11 01:45:00		0.6635416666666667	0.6635416666666667	4	4	0.0048332527791207	0.004833252779120389	0.6000000000000233	0.6000000000000275	0.0101498308361528	0.010149830836152729	0.8095238095238084	0.809523809523821	0.031416143064282	0.03141614306428242	0.8923076923076984	0.8923076923076905	0.0517158047365876	0.05171580473658777	0.9345794392523402	0.9345794392523351
SOL/USDT	2023-05-12 02:00:00		0.1451388888888889	0.1451388888888889	2	2	0.0139511709018437	0.013951170901843502	0.8571428571428386	0.8571428571428651	0.0204285002491281	0.0204285002491279	0.6585365853658343	0.658536585365855	0.0473343298455406	0.047334329845540535	0.7157894736842176	0.7157894736842116	0.0622820129546583	0.06228201295465874	0.7840000000000042	0.7840000000000014
SOL/USDT	2023-05-13 02:15:00		0.325	0.325	3	3	0.0100478468899521	0.010047846889952083	0.8571428571428696	0.8571428571428698	0.0181818181818183	0.018181818181818077	0.921052631578955	0.9210526315789545	0.0234449760765546	0.023444976076554935	0.7959183673469539	0.7959183673469417	0.0320574162679424	0.03205741626794245	0.5820895522388105	0.5820895522388083
SOL/USDT	2023-05-14 02:30:00		0.496875	0.496875	3	3	0.0105922002888781	0.010592200288878084	1.0	1.0	0.0207029369282618	0.02070293692826186	1.0	1.0	0.0207029369282618	0.02070293692826186	1.0	1.0	0.0327395281656233	0.03273952816562342	0.7499999999999937	0.7500000000000026
SOL/USDT	2023-05-15 02:45:00		0.8069444444444445	0.8069444444444445	5	5	0.0070955534531689	0.007095553453169368	1.0	1.0	0.0189214758751181	0.018921475875118166	0.8999999999999855	0.9000000000000024	0.019867549668874	0.01986754966887405	0.9047619047618904	0.9047619047619069	0.040208136234626	0.04020813623462616	0.5529411764705963	0.5529411764705883
SOL/USDT	2023-05-16 03:00:00		0.728125	0.728125	4	4	0.0047915668423574	0.004791566842357486	0.5000000000000473	0.5	0.0091039770004792	0.009103977000479158	0.6315789473683786	0.6315789473684281	0.0220412074748441	0.022041207474844282	0.5217391304347927	0.5217391304347783	0.0325826545280306	0.03258265452803066	0.6470588235294065	0.6470588235294146
SOL/USDT	2023-05-17 03:15:00		0.8208333333333333	0.8208333333333333	5	5	0.0038131553860816	0.0038131553860818457	0.5000000000000151	0.5	0.0185891325071497	0.018589132507149664	0.8974358974359032	0.8974358974359011	0.0285986653956145	0.02859866539561473	0.933333333333336	0.9333333333333355	0.0386081982840799	0.03860819828408002	0.6913580246913534	0.6913580246913572
SOL/USDT	2023-05-18 03:30:00		0.1017361111111111	0.10173611111111111	2	2	0.0052331113225495	0.005233111322549999	0.7272727272727235	0.7272727272726983	0.0142721217887722	0.014272121788772796	0.9000000000000041	0.8999999999999899	0.027592768791627	0.027592768791627198	0.9482758620689687	0.9482758620689599	0.0466222645099905	0.04662226450999063	0.9693877551020428	0.9693877551020373
SOL/USDT	2023-05-19 03:45:00		0.0003472222222222	0.00034722222222222224	0	0	0.0058997050147494	0.005899705014749346	0.6666666666666738	0.6666666666666792	0.0088495575221239	0.008849557522123908	0.7777777777777747	0.7777777777777833	0.0186823992133725	0.018682399213372558	0.6578947368421129	0.6578947368421054	0.0216322517207477	0.021632251720747342	0.5681818181818103	0.5681818181818139
SOL/USDT	2023-05-20 04:00:00		0.1520833333333333	0.15208333333333332	2	2	0.0034567901234564	0.0034567901234568987	0.7142857142858008	0.7142857142857143	0.0093827160493826	0.009382716049382789	0.8947368421053032	0.8947368421052607	0.011358024691358	0.011358024691357937	0.7391304347826361	0.7391304347826181	0.0153086419753087	0.015308641975308679	0.5483870967742093	0.548387096774195
SOL/USDT	2023-05-21 04:15:00		0.0878472222222222	0.08784722222222222	1	1	0.0014807502467917	0.0014807502467915068	1.0	1.0	0.0049358341559723	0.0049358341559725405	0.599999999999967	0.5999999999999865	0.0256663376110563	0.02566633761105619	0.8653846153846206	0.8653846153846217	0.0518262586377095	0.05182625863770962	0.9333333333333356	0.9333333333333365
SOL/USDT	2023-05-22 04:30:00		0.3729166666666667	0.3729166666666667	3	3	0.0030659172202348	0.0030659172202348595	0.666666666666749	0.6666666666666666	0.0132856412876848	0.013285641287685057	0.9230769230769438	0.9230769230769269	0.0245273377618801	0.02452733776188032	0.9583333333333456	0.9583333333333358	0.0388349514563108	0.03883495145631066	0.8026315789473706	0.8026315789473708
SOL/USDT	2023-05-23 04:45:00		0.9211805555555556	0.9211805555555556	5	5	0.0045203415369159	0.0045203415369161615	1.0	1.0	0.0130587644399798	0.013058764439979997	0.6538461538461633	0.6538461538461532	0.017579105976896	0.01757910597689616	0.5142857142857123	0.514285714285715	0.0361627322953288	0.03616273229532896	0.6527777777777798	0.6527777777777759
SOL/USDT	2023-05-24 05:00:00		0.9142361111111112	0.9142361111111111	5	5	0.0097137014314928	0.009713701431492971	0.9473684210526472	0.9473684210526135	0.0097137014314928	0.009713701431492971	0.9473684210526472	0.9473684210526135	0.0465235173824127	0.046523517382413226	0.9890109890109922	0.9890109890109852	0.0465235173824127	0.046523517382413226	0.9890109890109922	0.9890109890109852
SOL/USDT	2023-05-25 05:15:00		0.8729166666666667	0.8729166666666667	5	5	0.0036101083032487	0.0036101083032490378	0.5714285714285198	0.5714285714285626	0.0103145951521402	0.010314595152140393	0.750000000000012	0.7500000000000053	0.0206291903042806	0.020629190304280454	0.5250000000000095	0.5250000000000047	0.0206291903042806	0.020629190304280454	0.5250000000000095	0.5250000000000047
SOL/USDT	2023-05-26 05:30:00		0.1118055555555555	0.11180555555555556	2	2	0.0062532569046379	0.0062532569046378494	0.9166666666666462	0.9166666666666874	0.0140698280354353	0.014069828035435217	0.5925925925926002	0.592592592592585	0.0250130276185513	0.025013027618551398	0.7708333333333338	0.7708333333333282	0.0250130276185513	0.025013027618551398	0.7708333333333338	0.7708333333333282
SOL/USDT	2023-05-27 05:45:00		0.3072916666666667	0.3072916666666667	3	3	0.0076962544894819	0.007696254489481857	1.0	1.0	0.0102616726526422	0.010261672652642329	0.7500000000000182	0.7500000000000108	0.0133401744484353	0.01334017444843516	0.7692307692307695	0.7692307692307782	0.0697793740379682	0.06977937403796819	0.9558823529411756	0.955882352941178
SOL/USDT	2023-05-28 06:00:00		0.6881944444444444	0.6881944444444444	4	4	0.0039100684261974	0.003910068426197455	1.0	1.0	0.0068426197458457	0.006842619745845657	0.5714285714285534	0.5714285714285622	0.018572825024438	0.018572825024438022	0.8421052631578848	0.8421052631578897	0.0386119257086999	0.03861192570869998	0.9240506329113872	0.9240506329113898
SOL/USDT	2023-05-29 06:15:00		0.590625	0.590625	4	4	0.005306319343946	0.0053063193439458756	0.5454545454545775	0.5454545454545512	0.0062711046792088	0.006271104679208883	0.6153846153846368	0.6153846153846276	0.0250844187168355	0.02508441871683542	0.9038461538461602	0.9038461538461565	0.043897732754462	0.04389773275446218	0.5164835164835219	0.5164835164835158
SOL/USDT	2023-05-30 06:30:00		0.7479166666666667	0.7479166666666667	4	4	0.0086663456909005	0.008666345690900523	0.8333333333333027	0.8333333333333269	0.0308136735676455	0.03081367356764575	0.9375000000000018	0.9375000000000024	0.0322580645161287	0.03225806451612889	0.9402985074626878	0.9402985074626885	0.0447761194029851	0.04477611940298509	0.6774193548387029	0.6774193548387079
SOL/USDT	2023-05-31 06:45:00		0.946875	0.946875	5	5	0.004828585224529	0.004828585224529225	0.5000000000000078	0.5000000000000115	0.0140028971511347	0.014002897151134674	0.6551724137931016	0.6551724137931094	0.0212457749879285	0.021245774987928456	0.7727272727272717	0.7727272727272765	0.0294543698696282	0.029454369869628128	0.557377049180327	0.5573770491803298
SOL/USDT	2023-06-01 07:00:00		0.3784722222222222	0.3784722222222222	3	3	0.004854368932039	0.004854368932038944	0.8000000000000096	0.7999999999999725	0.0067961165048542	0.006796116504854344	0.8571428571428567	0.8571428571428338	0.0165048543689316	0.0165048543689319	0.8823529411764771	0.8823529411764642	0.0407766990291263	0.04077669902912606	0.6428571428571463	0.6428571428571417
SOL/USDT	2023-06-02 07:15:00		0.88125	0.88125	5	5	0.0047551117451258	0.004755111745125995	0.5000000000000154	0.5000000000000117	0.0137898240608652	0.013789824060865485	0.8275862068965613	0.8275862068965489	0.0166428911079413	0.016642891107941038	0.7714285714285732	0.7714285714285668	0.0199714693295295	0.019971469329529423	0.8095238095238104	0.8095238095238074
SOL/USDT	2023-06-03 07:30:00		0.0402777777777777	0.04027777777777778	0	0	0.0047281323877068	0.004728132387706974	0.5999999999999376	0.5999999999999625	0.0075650118203308	0.007565011820330869	0.5625000000000104	0.5624999999999936	0.0132387706855793	0.013238770685579326	0.7142857142857248	0.7142857142857251	0.0411347517730497	0.041134751773049816	0.7701149425287387	0.7701149425287362
SOL/USDT	2023-06-04 07:45:00		0.8791666666666667	0.8791666666666667	5	5	0.0074074074074072	0.007407407407407529	0.8750000000000198	0.8749999999999926	0.0124999999999997	0.012499999999999956	0.5185185185185284	0.5185185185185245	0.0384259259259257	0.03842592592592586	0.8313253012048187	0.8313253012048176	0.0421296296296296	0.04212962962962974	0.7692307692307642	0.769230769230768
SOL/USDT	2023-06-05 08:00:00		0.4940972222222222	0.49409722222222224	3	3	0.0073800738007381	0.0073800738007380184	1.0	1.0	0.0083025830258303	0.008302583025830201	1.0	1.0	0.1222324723247231	0.12223247232472323	1.0	1.0	0.1222324723247231	0.12223247232472323	1.0	1.0
SOL/USDT	2023-06-06 08:15:00		0.1791666666666666	0.17916666666666667	2	2	0.0039940089865202	0.003994008986520137	0.7500000000000033	0.750000000000007	0.0319520718921619	0.03195207189216187	0.8593749999999928	0.8593749999999987	0.0733899151273088	0.07338991512730897	0.544217687074829	0.5442176870748312	0.0733899151273088	0.07338991512730897	0.544217687074829	0.5442176870748312
SOL/USDT	2023-06-07 08:30:00		0.5861111111111111	0.5861111111111111	4	4	0.0084745762711865	0.00847457627118664	0.7647058823529205	0.7647058823529227	0.0264207377866403	0.026420737786640225	0.9245283018867854	0.9245283018867851	0.0747756729810568	0.07477567298105692	0.9733333333333304	0.9733333333333306	0.0932203389830511	0.09322033898305093	0.9786096256684468	0.978609625668447
SOL/USDT	2023-06-08 08:45:00		0.6829861111111111	0.6829861111111111	4	4	0.0096153846153845	0.009615384615384581	0.6111111111111162	0.6111111111111112	0.0240384615384613	0.024038461538461564	0.6222222222222141	0.6222222222222286	0.0299145299145301	0.029914529914529697	0.6964285714285693	0.6964285714285741	0.0341880341880345	0.03418803418803407	0.6093749999999966	0.609375
SOL/USDT	2023-06-09 09:00:00		0.5194444444444445	0.5194444444444445	4	4	0.0112179487179485	0.011217948717948678	1.0	1.0	0.0347222222222221	0.03472222222222232	1.0	1.0	0.1148504273504275	0.1148504273504275	0.6976744186046521	0.6976744186046507	0.3509615384615385	0.35096153846153844	0.9010654490106546	0.9010654490106542
SOL/USDT	2023-06-10 09:15:00		0.9850694444444444	0.9850694444444444	5	5	0.0253598355037697	0.025359835503769856	0.5945945945945853	0.5945945945945944	0.039753255654558	0.039753255654558006	0.706896551724135	0.706896551724138	0.0993831391363947	0.09938313913639474	0.8827586206896536	0.8827586206896548	0.1007539410555175	0.10075394105551749	0.8843537414965973	0.8843537414965984
