pair	ts	bucket	amp_1h	amp_4h	amp_12h	amp_24h
BTC/USDT	2023-02-10 00:00:00+00:00	[0.75,1.00]	0.0040167000285959795	0.010713640263082636	0.014447126108092578	0.022289276522733766
BTC/USDT	2023-02-11 00:00:00+00:00	[0.50,0.75)	0.004191324352034182	0.005779908026929964	0.006797768021421668	0.014128766926724632
BTC/USDT	2023-02-12 00:00:00+00:00	[0.50,0.75)	0.002562740228294391	0.004255979307703185	0.009105049925383033	0.021051080446703927
BTC/USDT	2023-02-13 00:00:00+00:00	[0.75,1.00]	0.00858363773068787	0.0116715780804491	0.02123228995663379	0.02499765612505087
BTC/USDT	2023-02-14 00:00:00+00:00	[0.50,0.75)	0.0041230652743624715	0.006393186237213527	0.009603792448183665	0.036126671003833676
BTC/USDT	2023-02-15 00:00:00+00:00	[0.10,0.25)	0.00382010115667551	0.006423669922330467	0.03160728872955142	0.11758099051988835
BTC/USDT	2023-02-16 00:00:00+00:00	[0.75,1.00]	0.014059414554935687	0.014059414554935687	0.019306945385754743	0.07767947494605906
BTC/USDT	2023-02-17 00:00:00+00:00	[0.75,1.00]	0.011568984869496817	0.017364314860329542	0.017364314860329542	0.0643920832290308
BTC/USDT	2023-02-18 00:00:00+00:00	[0.75,1.00]	0.008740183642152084	0.011535921350532559	0.014520938990934873	0.018156250990064023
BTC/USDT	2023-02-19 00:00:00+00:00	[0.10,0.25)	0.005558080275266566	0.005558080275266566	0.011747926573937272	0.04055272426273677
BTC/USDT	2023-02-20 00:00:00+00:00	[0.50,0.75)	0.02298996721636911	0.027856447645652888	0.04687571136131422	0.05251615290059041
BTC/USDT	2023-02-21 00:00:00+00:00	[0.25,0.50)	0.00638550566758951	0.0125586983076194	0.03069877172683411	0.044382688793417405
BTC/USDT	2023-02-22 00:00:00+00:00	[0.75,1.00]	0.008370078472809439	0.025089781680896404	0.025089781680896404	0.03657905512732257
BTC/USDT	2023-02-23 00:00:00+00:00	[0.75,1.00]	0.005028706548761457	0.019633147739787814	0.04096291075894514	0.04096291075894514
BTC/USDT	2023-02-24 00:00:00+00:00	[0.50,0.75)	0.01010885529049553	0.01010885529049553	0.01578040905096055	0.05385661067413363
BTC/USDT	2023-02-25 00:00:00+00:00	[0.50,0.75)	0.0041057998521808435	0.007498823185256713	0.013488821014998984	0.021449309379094894
BTC/USDT	2023-02-26 00:00:00+00:00	[0.75,1.00]	0.0029387040613765834	0.008259883767739777	0.010163180535728083	0.027305404462466976
BTC/USDT	2023-02-27 00:00:00+00:00	[0.50,0.75)	0.004137691548564072	0.009017129098274453	0.01327738108764731	0.03367092776977026
BTC/USDT	2023-02-28 00:00:00+00:00	[0.50,0.75)	0.006639887956947409	0.008534383020146283	0.014903446328814405	0.02465654026621717
BTC/USDT	2023-03-01 00:00:00+00:00	[0.50,0.75)	0.008633885019415135	0.02063781767718446	0.04231320415321135	0.04231320415321135
BTC/USDT	2023-03-02 00:00:00+00:00	[0.50,0.75)	0.009766388759575117	0.015817850945871684	0.019531931101612443	0.025436116636336655
BTC/USDT	2023-03-03 00:00:00+00:00	[0.10,0.25)	0.002609285711237471	0.06354041746864293	0.06354041746864293	0.06354041746864293
BTC/USDT	2023-03-04 00:00:00+00:00	[0.25,0.50)	0.0027543178061072548	0.0030940751951590156	0.006269620541579603	0.011321665196175121
BTC/USDT	2023-03-05 00:00:00+00:00	[0.50,0.75)	0.003875762541397349	0.021165629206034847	0.021165629206034847	0.021165629206034847
BTC/USDT	2023-03-06 00:00:00+00:00	[0.10,0.25)	0.004848033233457518	0.011155161604826169	0.011155161604826169	0.015357980291060417
BTC/USDT	2023-03-07 00:00:00+00:00	[0.10,0.25)	0.005414733019426769	0.008044210574240278	0.010574597309639612	0.02816098598043447
BTC/USDT	2023-03-08 00:00:00+00:00	[0.50,0.75)	0.002798758225229389	0.008339634210481383	0.019315747218098995	0.031009306118339
BTC/USDT	2023-03-09 00:00:00+00:00	[0.75,1.00]	0.006250333885357177	0.008162921317267537	0.0128801457490177	0.0825396840016874
BTC/USDT	2023-03-10 00:00:00+00:00	[0.75,1.00]	0.015556870654318704	0.023188346993426794	0.03442699849379399	0.0382043887792606
BTC/USDT	2023-03-11 00:00:00+00:00	[0.75,1.00]	0.009751291027513747	0.026430687472460725	0.04567256102487186	0.04567256102487186
BTC/USDT	2023-03-12 00:00:00+00:00	[0.50,0.75)	0.006440709608005863	0.008860765712432906	0.01113933254400668	0.092331576180674
BTC/USDT	2023-03-13 00:00:00+00:00	[0.75,1.00]	0.03178035960641683	0.03178035960641683	0.03585209846420463	0.12250424709544273
BTC/USDT	2023-03-14 00:00:00+00:00	[0.50,0.75)	0.010594302116278318	0.02086500281953876	0.03725705946686154	0.10038932123666552
BTC/USDT	2023-03-15 00:00:00+00:00	[0.75,1.00]	0.027547420008815878	0.032139335031118266	0.03334409203041041	0.05291243899391396
BTC/USDT	2023-03-16 00:00:00+00:00	[0.50,0.75)	0.009855696942983197	0.013050302158984617	0.03885925199688571	0.04302315522362243
BTC/USDT	2023-03-17 00:00:00+00:00	[0.50,0.75)	0.004420928102549169	0.04028855576741089	0.08330039363440819	0.11481197138791673
BTC/USDT	2023-03-18 00:00:00+00:00	[0.75,1.00]	0.024356656032801294	0.024356656032801294	0.024509423206835648	0.04201463634085612
BTC/USDT	2023-03-19 00:00:00+00:00	[0.75,1.00]	0.008445465792499827	0.013303235025913455	0.019102100018592697	0.05776982483272993
BTC/USDT	2023-03-20 00:00:00+00:00	[0.50,0.75)	0.01755902912260588	0.03333478634323134	0.04814691216340783	0.04814691216340783
BTC/USDT	2023-03-21 00:00:00+00:00	[0.50,0.75)	0.008722978044070306	0.008722978044070306	0.03145714733096603	0.04087197383790518
BTC/USDT	2023-03-22 00:00:00+00:00	[0.25,0.50)	0.006011621162899125	0.011904397610296127	0.012189055611498805	0.08063827440319671
BTC/USDT	2023-03-23 00:00:00+00:00	[0.75,1.00]	0.0063825055080666635	0.011860343348677338	0.023203681400157352	0.06027453677461243
BTC/USDT	2023-03-24 00:00:00+00:00	[0.50,0.75)	0.008348081481117802	0.008456507297198648	0.01553349916243705	0.04853732867749815
BTC/USDT	2023-03-25 01:15:00+00:00	[0.50,0.75)	0.008656809823843759	0.008656809823843759	0.012661765502213136	0.022940909459291066
BTC/USDT	2023-03-26 01:15:00+00:00	[0.25,0.50)	0.003312900215068336	0.006809709376708261	0.018965836827421895	0.026561602786420047
BTC/USDT	2023-03-27 01:15:00+00:00	[0.50,0.75)	0.0038999138053435107	0.005506203577149944	0.011842084505183828	0.05335678707625141
BTC/USDT	2023-03-28 01:15:00+00:00	[0.25,0.50)	0.007621680879414485	0.010572462799599613	0.02140779324830001	0.03288511313860645
BTC/USDT	2023-03-29 01:15:00+00:00	[0.25,0.50)	0.00437518407853424	0.012951464580826452	0.04944782826563071	0.04944782826563071
BTC/USDT	2023-03-30 01:15:00+00:00	[0.10,0.25)	0.02112405848252675	0.038603009893559734	0.038603009893559734	0.05285264189150588
BTC/USDT	2023-03-31 01:15:00+00:00	[0.50,0.75)	0.005886097495397496	0.005886097495397496	0.02916303420249153	0.0405600861234968
BTC/USDT	2023-04-01 01:15:00+00:00	[0.25,0.50)	0.013437500659338712	0.013437500659338712	0.01755986268873795	0.021079149491623362
BTC/USDT	2023-04-02 01:15:00+00:00	[0.10,0.25)	0.002100668778599095	0.005455825413586766	0.013875395987328431	0.023708905315029907
BTC/USDT	2023-04-03 01:15:00+00:00	[0.25,0.50)	0.017289008143939792	0.017289008143939792	0.03358473973156198	0.04642488252354347
BTC/USDT	2023-04-04 01:15:00+00:00	[0.50,0.75)	0.004876386437662272	0.006802333089406433	0.024000616991663427	0.03460282955246585
BTC/USDT	2023-04-05 01:15:00+00:00	[0.75,1.00]	0.0046325876360870984	0.012104356603691855	0.01616547292659023	0.033900307441080836
BTC/USDT	2023-04-06 01:15:00+00:00	[0.25,0.50)	0.007547408669381633	0.009620845080899025	0.015831141169621213	0.016809568562155146
BTC/USDT	2023-04-07 01:15:00+00:00	[0.05,0.10)	0.002379338996457191	0.005439864033697878	0.011128177397812375	0.011128177397812375
BTC/USDT	2023-04-08 01:15:00+00:00	[0.00,0.05)	0.001406992087506663	0.005860614939782458	0.009287581654830613	0.010140380171054428
BTC/USDT	2023-04-09 01:15:00+00:00	[0.10,0.25)	0.0019047625835494342	0.002617489462333123	0.010101121689561855	0.02601453107560464
BTC/USDT	2023-04-10 01:15:00+00:00	[0.50,0.75)	0.0026831890526452773	0.005428308741562373	0.006313739895574326	0.06440786172269089
BTC/USDT	2023-04-11 01:15:00+00:00	[0.75,1.00]	0.020295593920475353	0.020295593920475353	0.02112343124993713	0.02514694196421087
BTC/USDT	2023-04-12 01:15:00+00:00	[0.10,0.25)	0.013172825056387933	0.014773651306365584	0.022303059334778795	0.02807317949433867
BTC/USDT	2023-04-13 01:15:00+00:00	[0.10,0.25)	0.004529497111390426	0.008415783614343142	0.014249717177493012	0.030067427020783855
BTC/USDT	2023-04-14 01:15:00+00:00	[0.75,1.00]	0.005670425831044589	0.012145017599049715	0.015595945444083175	0.03359626581079584
BTC/USDT	2023-04-15 01:15:00+00:00	[0.10,0.25)	0.003859632576433264	0.003859632576433264	0.0048103605940219545	0.011541963446271996
BTC/USDT	2023-04-16 01:15:00+00:00	[0.10,0.25)	0.0021535290916638757	0.003982209401758915	0.006506899728575965	0.02677356022024887
BTC/USDT	2023-04-17 01:15:00+00:00	[0.75,1.00]	0.003450354402691614	0.007037627630886937	0.02654154734970245	0.03354611409345553
BTC/USDT	2023-04-18 01:15:00+00:00	[0.50,0.75)	0.006515641398605495	0.009853379284577315	0.041215752155629545	0.041215752155629545
BTC/USDT	2023-04-19 01:15:00+00:00	[0.10,0.25)	0.006635416336743386	0.006635416336743386	0.04378477391019749	0.0596210897496806
BTC/USDT	2023-04-20 01:15:00+00:00	[0.75,1.00]	0.006066613908480721	0.015626494218543625	0.026135398201879035	0.03736152708615428
BTC/USDT	2023-04-21 01:15:00+00:00	[0.10,0.25)	0.0037507951324618695	0.00748212124526678	0.018835745544868856	0.043292020073621214
BTC/USDT	2023-04-22 01:15:00+00:00	[0.25,0.50)	0.004166654423323814	0.005978179424719544	0.00783782076333812	0.02565519024685516
BTC/USDT	2023-04-23 01:15:00+00:00	[0.75,1.00]	0.006668291109861071	0.006668291109861071	0.010844604414340068	0.02489989429068471
BTC/USDT	2023-04-24 01:15:00+00:00	[0.75,1.00]	0.0057514152076045206	0.006280545406704178	0.024726052904392806	0.032430073574979054
BTC/USDT	2023-04-25 01:15:00+00:00	[0.25,0.50)	0.005528859891504885	0.005814239189348056	0.010428720514294264	0.04692014220916337
BTC/USDT	2023-04-26 01:15:00+00:00	[0.75,1.00]	0.004676870447790736	0.006426544438043961	0.062056706259033735	0.09898680764894846
BTC/USDT	2023-04-27 01:15:00+00:00	[0.75,1.00]	0.015487551619105883	0.01900248645242211	0.022414815692970824	0.043598710913248705
BTC/USDT	2023-04-28 01:15:00+00:00	[0.50,0.75)	0.005577654365266158	0.007973894487392255	0.014562027907273444	0.022934956433694295
BTC/USDT	2023-04-29 01:15:00+00:00	[0.10,0.25)	0.00285581482079788	0.006308270217048168	0.007325325531127992	0.01427156059931815
BTC/USDT	2023-04-30 01:15:00+00:00	[0.10,0.25)	0.002573574581498185	0.0058482843636897715	0.009222175777306047	0.03053696042961774
BTC/USDT	2023-05-01 01:15:00+00:00	[0.50,0.75)	0.03042630809640815	0.03042630809640815	0.03452148016883866	0.054457242711755956
BTC/USDT	2023-05-02 01:15:00+00:00	[0.75,1.00]	0.006208810291819753	0.007866561213406658	0.01347880938610085	0.035939212709162276
BTC/USDT	2023-05-03 01:15:00+00:00	[0.50,0.75)	0.009057152716795188	0.009057152716795188	0.02243141028698398	0.04043454413336667
BTC/USDT	2023-05-04 01:15:00+00:00	[0.75,1.00]	0.007472201815012702	0.007472201815012702	0.02138000739145489	0.02471375366165158
BTC/USDT	2023-05-05 01:15:00+00:00	[0.25,0.50)	0.021259319151231925	0.021259319151231925	0.02527989442618098	0.03527427129234555
BTC/USDT	2023-05-06 01:15:00+00:00	[0.25,0.50)	0.006225872039827224	0.010449290397388903	0.022020225458695503	0.044852256464255356
BTC/USDT	2023-05-07 01:15:00+00:00	[0.50,0.75)	0.009800408166915063	0.012684883998467417	0.01402480504767797	0.025973351529112645
BTC/USDT	2023-05-08 01:15:00+00:00	[0.75,1.00]	0.019210172712348508	0.020268190455843705	0.03528002507477464	0.046348977893718966
BTC/USDT	2023-05-09 01:15:00+00:00	[0.25,0.50)	0.006173075908673472	0.007384495990716159	0.013753754751924446	0.01795416330361803
BTC/USDT	2023-05-10 01:15:00+00:00	[0.50,0.75)	0.003405404178232729	0.00422234082077802	0.030865214102625493	0.05601511494950807
BTC/USDT	2023-05-11 01:15:00+00:00	[0.75,1.00]	0.0037636441636271847	0.007630451626402151	0.013518751200998791	0.033712967009176094
BTC/USDT	2023-05-12 01:15:00+00:00	[0.25,0.50)	0.0032449007374300257	0.014835266610774773	0.029432112614867674	0.043612001520535806
BTC/USDT	2023-05-13 01:15:00+00:00	[0.75,1.00]	0.006523401677446183	0.008275430699396439	0.0104081741049591	0.018011318917196362
BTC/USDT	2023-05-14 01:15:00+00:00	[0.50,0.75)	0.00414264171692642	0.007181827511785478	0.008003239201226696	0.019282386581136946
BTC/USDT	2023-05-15 01:15:00+00:00	[0.25,0.50)	0.011415086929393864	0.013974209439742237	0.02101503831829299	0.030066262265781175
BTC/USDT	2023-05-16 01:15:00+00:00	[0.50,0.75)	0.006438854858641825	0.010863778383531014	0.015630739351110368	0.015630739351110368
BTC/USDT	2023-05-17 01:15:00+00:00	[0.10,0.25)	0.005023620164728691	0.008579189166453864	0.02453257752741667	0.03524540325472739
BTC/USDT	2023-05-18 01:15:00+00:00	[0.05,0.10)	0.003532894945976146	0.004759488009751434	0.011686797481337061	0.04059193620108375
BTC/USDT	2023-05-19 01:15:00+00:00	[0.25,0.50)	0.003640027409193955	0.005156177632145119	0.00890053585048795	0.020627691408842207
BTC/USDT	2023-05-20 01:15:00+00:00	[0.00,0.05)	0.0008404446689268887	0.0015774156363651632	0.004217111647007257	0.01657030833302001
BTC/USDT	2023-05-21 01:15:00+00:00	[0.50,0.75)	0.0022055594662524452	0.004259594753732743	0.015789775648593428	0.024136109903576206
BTC/USDT	2023-05-22 01:15:00+00:00	[0.50,0.75)	0.005128943545623242	0.008316628081472165	0.014059034972660395	0.021061741560941746
BTC/USDT	2023-05-23 01:15:00+00:00	[0.10,0.25)	0.005064697873331065	0.019366918326140254	0.019366918326140254	0.019366918326140254
BTC/USDT	2023-05-24 01:15:00+00:00	[0.00,0.05)	0.002598362369235336	0.019569422648297946	0.020926754152227178	0.048202566269281585
BTC/USDT	2023-05-25 01:15:00+00:00	[0.50,0.75)	0.007623596063779934	0.012700602201319671	0.021193342898930538	0.026276125363234686
BTC/USDT	2023-05-26 01:15:00+00:00	[0.00,0.05)	0.00468585904136996	0.00468585904136996	0.008389601978154287	0.022885272495603865
BTC/USDT	2023-05-27 01:15:00+00:00	[0.10,0.25)	0.001820902613182531	0.004020597930465412	0.004501301233492896	0.023028048644326726
BTC/USDT	2023-05-28 01:15:00+00:00	[0.75,1.00]	0.0025456878149850604	0.00791504296885076	0.010079522789528129	0.05074084861176133
BTC/USDT	2023-05-29 01:15:00+00:00	[0.75,1.00]	0.0026680146863194724	0.012152751911172661	0.01599176998527831	0.02383795384806411
BTC/USDT	2023-05-30 01:15:00+00:00	[0.25,0.50)	0.0026212220705385467	0.009634548146100064	0.013164071725218449	0.017445653113065722
BTC/USDT	2023-05-31 01:15:00+00:00	[0.25,0.50)	0.008595099110168378	0.026254689878997445	0.0302680860905499	0.034925323422256606
BTC/USDT	2023-06-01 01:15:00+00:00	[0.50,0.75)	0.004575750988360825	0.020648541500097706	0.020648541500097706	0.02468599051615827
BTC/USDT	2023-06-02 01:15:00+00:00	[0.50,0.75)	0.00716696249458597	0.01349228772514168	0.016699305891535413	0.01893572023351149
BTC/USDT	2023-06-03 01:15:00+00:00	[0.25,0.50)	0.002846284430978833	0.0029277015755875724	0.004449575894041254	0.015412523356773634
BTC/USDT	2023-06-04 01:15:00+00:00	[0.10,0.25)	0.0019098099722452155	0.0026724038555328605	0.008234092675847373	0.01872936488935006
BTC/USDT	2023-06-05 01:15:00+00:00	[0.75,1.00]	0.0024053196531547425	0.01252089773953184	0.01623202572575508	0.06251945587868846
BTC/USDT	2023-06-06 01:15:00+00:00	[0.75,1.00]	0.0062224933344358435	0.008596588666434724	0.01834648764939988	0.07959479298138322
BTC/USDT	2023-06-07 01:15:00+00:00	[0.75,1.00]	0.005563299270008393	0.014880229866567878	0.028474691581668266	0.03684934043967746
BTC/USDT	2023-06-08 01:15:00+00:00	[0.50,0.75)	0.0028063989069138768	0.009698267718439625	0.01382794775797939	0.022671864065548893
BTC/USDT	2023-06-09 01:15:00+00:00	[0.50,0.75)	0.012325327988723267	0.012325327988723267	0.019371444870879745	0.019371444870879745
BTC/USDT	2023-06-10 01:15:00+00:00	[0.00,0.05)	0.006978279307904432	0.037454391380301294	0.03926212031838984	0.04297840619257613
BTC/USDT	2023-06-11 01:15:00+00:00	[0.50,0.75)	0.004540492393589033	0.008907961922555548	0.008907961922555548	0.022197359345213215
BTC/USDT	2023-06-12 01:15:00+00:00	[0.75,1.00]	0.013941329563642548	0.013941329563642548	0.019438238491774253	0.019438238491774253
BTC/USDT	2023-06-13 01:15:00+00:00	[0.25,0.50)	0.0044973884766870585	0.008700206660672774	0.02084142504339717	0.027712680904999905
BTC/USDT	2023-06-14 01:15:00+00:00	[0.50,0.75)	0.0037747065400525804	0.0037747065400525804	0.00955612161608573	0.0491836099808723
BTC/USDT	2023-06-15 01:15:00+00:00	[0.50,0.75)	0.004144506369426775	0.006780254777070052	0.013300955414012699	0.0381771496815286
BTC/USDT	2023-06-16 01:15:00+00:00	[0.75,1.00]	0.0039539406928522335	0.006040622785893284	0.006582704796895913	0.05269461077844306
BTC/USDT	2023-06-17 01:15:00+00:00	[0.10,0.25)	0.00577486787526102	0.00945579076043925	0.025025186960730427	0.025025186960730427
BTC/USDT	2023-06-18 01:15:00+00:00	[0.25,0.50)	0.002770707076433406	0.007427354449061676	0.008919477152343536	0.016786380411921164
BTC/USDT	2023-06-19 01:15:00+00:00	[0.25,0.50)	0.0025569780768768297	0.003809522366645952	0.008014465428338276	0.032973692403604773
BTC/USDT	2023-06-20 01:15:00+00:00	[0.75,1.00]	0.005421229575016736	0.00582531247905056	0.012251008447962397	0.09022752719411277
BTC/USDT	2023-06-21 01:15:00+00:00	[0.75,1.00]	0.0057781399542270965	0.007802205423399681	0.01886365212566758	0.0735834662597961
BTC/USDT	2023-06-22 01:15:00+00:00	[0.75,1.00]	0.006622213375796144	0.013888004246284481	0.021891918789808913	0.03232450902335455
BTC/USDT	2023-06-23 01:15:00+00:00	[0.50,0.75)	0.007924719163602498	0.00939811757952439	0.014346738428661344	0.05433893357919937
BTC/USDT	2023-06-24 01:15:00+00:00	[0.75,1.00]	0.007992288557050652	0.01260229046653838	0.012795535867199398	0.018044986479383768
BTC/USDT	2023-06-25 01:15:00+00:00	[0.25,0.50)	0.0020781373093284035	0.01490017915765509	0.01690969872563779	0.03536787114764479
BTC/USDT	2023-06-26 01:15:00+00:00	[0.50,0.75)	0.007076719795193643	0.007076719795193643	0.015335040052853235	0.024312494838549838
BTC/USDT	2023-06-27 01:15:00+00:00	[0.25,0.50)	0.004126944346432421	0.006616301347728431	0.01824923907917863	0.025107584146466112
BTC/USDT	2023-06-28 01:15:00+00:00	[0.25,0.50)	0.003277115275040173	0.00772782967243234	0.018435449758640216	0.02334834240572119
BTC/USDT	2023-06-29 01:15:00+00:00	[0.10,0.25)	0.003309503802785345	0.005295206084456551	0.024622046391962395	0.024622046391962395
BTC/USDT	2023-06-30 01:15:00+00:00	[0.05,0.10)	0.00700429139403735	0.030249479395227354	0.030249479395227354	0.05857728207328077
BTC/USDT	2023-07-01 01:15:00+00:00	[0.10,0.25)	0.003652948524094319	0.006905200184077303	0.010467424889882278	0.011209979620011796
BTC/USDT	2023-07-02 01:15:00+00:00	[0.00,0.05)	0.003756071235833788	0.004923710935583603	0.004923710935583603	0.020801648432517295
BTC/USDT	2023-07-03 01:15:00+00:00	[0.10,0.25)	0.0033545183358070223	0.00477224628909461	0.00748583819784646	0.026384207207897033
BTC/USDT	2023-07-04 01:15:00+00:00	[0.10,0.25)	0.006386627979641153	0.011238529611021017	0.015478976267983871	0.023416354049094538
BTC/USDT	2023-07-05 01:15:00+00:00	[0.00,0.05)	0.0021163952507622773	0.0029322649711282494	0.02129695711412444	0.02199669110491143
BTC/USDT	2023-07-06 01:15:00+00:00	[0.10,0.25)	0.0054459650902878975	0.0054459650902878975	0.03635534552087221	0.05918674728524248
BTC/USDT	2023-07-07 01:15:00+00:00	[0.75,1.00]	0.003741149882920384	0.009013482068505595	0.01397791165394684	0.01727686808406278
BTC/USDT	2023-07-08 01:15:00+00:00	[0.05,0.10)	0.0024387498840694223	0.006713905825110439	0.007974042116540566	0.011832673175500494
BTC/USDT	2023-07-09 01:15:00+00:00	[0.50,0.75)	0.002361312425879572	0.0037840954012386013	0.004321715641059385	0.016323626301225472
BTC/USDT	2023-07-10 01:15:00+00:00	[0.25,0.50)	0.003182420094738238	0.006579504842415875	0.009494424866540764	0.034750419111135425
BTC/USDT	2023-07-11 01:15:00+00:00	[0.75,1.00]	0.0037394201471429027	0.006587283806572251	0.010290621829488384	0.016848055878745726
BTC/USDT	2023-07-12 01:15:00+00:00	[0.10,0.25)	0.002451073557110645	0.005933039816182514	0.015902486594462646	0.025338136738446856
BTC/USDT	2023-07-13 01:15:00+00:00	[0.05,0.10)	0.0033837662290571225	0.0048269351088244365	0.012726125576130332	0.05119986075958549
BTC/USDT	2023-07-14 01:15:00+00:00	[0.50,0.75)	0.0025764562024735973	0.008688812747583098	0.017665172145868626	0.055089225439121633
