pair	ts	bucket	amp_1h	amp_4h	amp_12h	amp_24h
SOL/USDT	2023-10-14 01:15:00+00:00	[0.50,0.75)	0.010999083409715785	0.014207149404216256	0.022456461961503135	0.022456461961503135
SOL/USDT	2023-10-15 01:15:00+00:00	[0.10,0.25)	0.012767897856817197	0.013679890560875546	0.01960784313725505	0.023255813953488445
SOL/USDT	2023-10-16 01:15:00+00:00	[0.25,0.50)	0.006793478260869662	0.02898550724637684	0.11367753623188413	0.12364130434782612
SOL/USDT	2023-10-17 01:15:00+00:00	[0.50,0.75)	0.014968814968814945	0.019126819126819163	0.03326403326403315	0.04573804573804565
SOL/USDT	2023-10-18 01:15:00+00:00	[0.50,0.75)	0.00836470096194058	0.025512337933918838	0.029694688414889203	0.04475115014638228
SOL/USDT	2023-10-19 01:15:00+00:00	[0.25,0.50)	0.015338730293992308	0.026416702172986837	0.05709416276097145	0.11333617383894334
SOL/USDT	2023-10-20 01:15:00+00:00	[0.50,0.75)	0.02015316404675534	0.06972994760177349	0.10882708585247881	0.10882708585247881
SOL/USDT	2023-10-21 01:15:00+00:00	[0.75,1.00]	0.007102803738317805	0.010093457943925351	0.1241121495327103	0.13682242990654206
SOL/USDT	2023-10-22 01:15:00+00:00	[0.75,1.00]	0.01125511596180076	0.028649386084583898	0.06548431105047754	0.06548431105047754
SOL/USDT	2023-10-23 01:15:00+00:00	[0.75,1.00]	0.01746724890829693	0.06348673160900237	0.07490762512596576	0.13436345314074583
SOL/USDT	2023-10-24 01:15:00+00:00	[0.75,1.00]	0.02191171800571603	0.04350587488091461	0.06097173705938399	0.09876151159098125
SOL/USDT	2023-10-25 01:15:00+00:00	[0.75,1.00]	0.03995006242197257	0.04026217228464417	0.10112359550561793	0.10112359550561793
SOL/USDT	2023-10-26 01:15:00+00:00	[0.50,0.75)	0.015076923076923139	0.026153846153846198	0.05169230769230768	0.07846153846153849
SOL/USDT	2023-10-27 01:15:00+00:00	[0.50,0.75)	0.02043976463301321	0.03189842056364203	0.04738309074016727	0.0665840817590586
SOL/USDT	2023-10-28 01:15:00+00:00	[0.25,0.50)	0.0116645649432535	0.022698612862547367	0.027742749054224435	0.03909205548549806
SOL/USDT	2023-10-29 01:15:00+00:00	[0.25,0.50)	0.007954183900731784	0.01686286986955142	0.03563474387527843	0.05758829144129808
SOL/USDT	2023-10-30 01:15:00+00:00	[0.10,0.25)	0.010051781906792517	0.02071276271702732	0.09351203167834299	0.12153518123667384
SOL/USDT	2023-10-31 01:15:00+00:00	[0.75,1.00]	0.022365110427732655	0.02516074923119929	0.03941850712887885	0.09001956947162423
SOL/USDT	2023-11-01 01:15:00+00:00	[0.75,1.00]	0.015155474261823837	0.020904102430102017	0.055657172720146204	0.2375228638620328
SOL/USDT	2023-11-02 01:15:00+00:00	[0.75,1.00]	0.026397146254458964	0.04114149821640913	0.0822829964328181	0.15576694411414976
SOL/USDT	2023-11-03 01:15:00+00:00	[0.75,1.00]	0.036485097636176814	0.036485097636176814	0.049075025693730824	0.05704008221993848
