half_band_pct	grid_count	policy	path	leverage	horizon_d	maint_rate	fee_rate	n	net_mean	net_p5	net_p25	net_median	net_p75	net_p95	net_ci_lo	net_ci_hi	liq_rate	pnl_grid_mean	pnl_inv_mean	pnl_fee_mean	scenario
7	40	recover	auto	3	1	0.02	0.00011	12470	-0.0013188	-0.0321958	-0.00159442	0.00207268	0.00586989	0.0156663	-0.00196752	-0.000677503	0			-0.000541514	main
7	40	recover	auto	3	7	0.02	0.00011	12470	-0.00676125	-0.116655	-0.0175437	0.0107302	0.0232248	0.0478313	-0.0107175	-0.00275242	8.01925e-05			-0.00163165	main
7	40	recover	auto	3	30	0.02	0.00011	12470	-0.0179199	-0.225091	-0.00961565	0.01731	0.033296	0.0659216	-0.0286973	-0.00832616	0.00665597			-0.00199721	main
7	40	recover	auto	5	1	0.02	0.00011	12470	-0.00219634	-0.0536597	-0.00265737	0.00345446	0.00978315	0.0261106	-0.00327731	-0.00112639	0.000160385			-0.000902524	main
7	40	recover	auto	5	7	0.02	0.00011	12470	-0.0115965	-0.195092	-0.0292395	0.0178836	0.038708	0.0797188	-0.0181262	-0.0049291	0.00248597			-0.00271941	main
7	40	recover	auto	5	30	0.02	0.00011	12470	-0.0274044	-0.37658	-0.0161927	0.0288392	0.0554929	0.109869	-0.0429216	-0.0130523	0.0159583			-0.00332861	main
7	40	recover	auto	10	1	0.02	0.00011	12470	-0.00471457	-0.107375	-0.00533452	0.00690676	0.0195586	0.0521943	-0.00696854	-0.00243226	0.00136327			-0.00180502	main
7	40	recover	auto	10	7	0.02	0.00011	12470	-0.0245772	-0.4008	-0.0587459	0.0357567	0.0773746	0.159363	-0.037842	-0.0113847	0.0180433			-0.00543868	main
7	40	recover	auto	10	30	0.02	0.00011	12470	-0.0536477	-1	-0.0434955	0.057001	0.110495	0.219459	-0.0809985	-0.0279126	0.0728949			-0.00665503	main
7	40	recover	auto	15	1	0.02	0.00011	12470	-0.00725728	-0.161192	-0.00800178	0.0103601	0.0293379	0.0782915	-0.0106	-0.00384344	0.00392943			-0.0027075	main
7	40	recover	auto	15	7	0.02	0.00011	12470	-0.0391465	-1	-0.0908361	0.0533747	0.115904	0.239045	-0.0587623	-0.0194925	0.0502005			-0.00815681	main
7	40	recover	auto	15	30	0.02	0.00011	12470	-0.0815981	-1	-0.142497	0.0825947	0.163872	0.328366	-0.116628	-0.0488749	0.148196			-0.00997235	main
7	40	recover	auto	30	1	0.02	0.00011	12470	-0.018802	-0.345599	-0.0167248	0.0206662	0.0585284	0.155296	-0.0254414	-0.012184	0.0267041			-0.00541245	main
7	40	recover	auto	30	7	0.02	0.00011	12470	-0.0971115	-1	-0.314017	0.0964592	0.22721	0.476031	-0.129746	-0.063544	0.195108			-0.0162754	main
7	40	recover	auto	30	30	0.02	0.00011	12470	-0.170448	-1	-1	0.127202	0.303192	0.643787	-0.214392	-0.126371	0.346672			-0.0198301	main
7	80	close	auto	3	1	0.02	0.00011	12470	-0.00237705	-0.0300232	-0.00446686	0.00131472	0.00431726	0.0115468	-0.00282262	-0.00195678	0			-0.000986453	main
7	80	close	auto	3	7	0.02	0.00011	12470	-0.0080447	-0.0310903	-0.0249534	-0.0150775	0.00655795	0.0324469	-0.00918076	-0.00686291	0			-0.00298433	main
7	80	close	auto	3	30	0.02	0.00011	12470	-0.0109364	-0.0311025	-0.0250796	-0.0165634	-0.00291972	0.0298547	-0.0119578	-0.00986872	0			-0.00362337	main
7	80	close	auto	5	1	0.02	0.00011	12470	-0.00396176	-0.0500387	-0.00744477	0.00219119	0.00719543	0.0192447	-0.00470437	-0.0032613	0			-0.00164409	main
7	80	close	auto	5	7	0.02	0.00011	12470	-0.0134078	-0.0518172	-0.0415891	-0.0251291	0.0109299	0.0540781	-0.0153013	-0.0114382	0			-0.00497388	main
7	80	close	auto	5	30	0.02	0.00011	12470	-0.0182274	-0.0518375	-0.0417993	-0.0276057	-0.0048662	0.0497578	-0.0199297	-0.0164479	0			-0.00603895	main
7	80	close	auto	10	1	0.02	0.00011	12470	-0.00792351	-0.100077	-0.0148895	0.00438239	0.0143909	0.0384893	-0.00940874	-0.0065226	0			-0.00328818	main
7	80	close	auto	10	7	0.02	0.00011	12470	-0.0268157	-0.103634	-0.0831782	-0.0502582	0.0218598	0.108156	-0.0306025	-0.0228764	0			-0.00994776	main
7	80	close	auto	10	30	0.02	0.00011	12470	-0.0364548	-0.103675	-0.0835987	-0.0552113	-0.00973241	0.0995156	-0.0398594	-0.0328957	0			-0.0120779	main
7	80	close	auto	15	1	0.02	0.00011	12470	-0.0118853	-0.150116	-0.0223343	0.00657358	0.0215863	0.057734	-0.0141131	-0.00978389	0			-0.00493227	main
7	80	close	auto	15	7	0.02	0.00011	12470	-0.0402235	-0.155452	-0.124767	-0.0753874	0.0327898	0.162234	-0.0459038	-0.0343146	0			-0.0149216	main
7	80	close	auto	15	30	0.02	0.00011	12470	-0.0546822	-0.155512	-0.125398	-0.082817	-0.0145986	0.149273	-0.0597892	-0.0493436	0			-0.0181168	main
7	80	close	auto	30	1	0.02	0.00011	12470	-0.0237705	-0.300232	-0.0446686	0.0131472	0.0431726	0.115468	-0.0282262	-0.0195678	0			-0.00986453	main
7	80	close	auto	30	7	0.02	0.00011	12470	-0.080447	-0.310903	-0.249534	-0.150775	0.0655795	0.324469	-0.0918076	-0.0686291	0			-0.0298433	main
7	80	close	auto	30	30	0.02	0.00011	12470	-0.109364	-0.311025	-0.250796	-0.165634	-0.0291972	0.298547	-0.119578	-0.0986872	0			-0.0362337	main
7	80	hold	auto	3	1	0.02	0.00011	12470	-0.00299453	-0.0370231	-0.00237312	0.00163212	0.00484746	0.0134252	-0.00379127	-0.00224748	0	0.00830551	-0.0102155	-0.00108455	main
7	80	hold	auto	3	7	0.02	0.00011	12470	-0.0152079	-0.15982	-0.039426	0.00838525	0.0289535	0.0676496	-0.0211313	-0.00938833	0.00120289	0.0399831	-0.0488995	-0.00510409	main
7	80	hold	auto	3	30	0.02	0.00011	12470	-0.0510407	-0.398454	-0.134007	-0.00130803	0.0815301	0.182814	-0.0717296	-0.0321862	0.0210104	0.104557	-0.121984	-0.0131235	main
7	80	hold	auto	5	1	0.02	0.00011	12470	-0.00511841	-0.0617052	-0.0039552	0.0027202	0.0080791	0.0223753	-0.0065348	-0.00378443	0.00032077	0.0138448	-0.0168362	-0.00180748	main
7	80	hold	auto	5	7	0.02	0.00011	12470	-0.0258895	-0.267865	-0.06571	0.0139754	0.0482558	0.112749	-0.0353448	-0.0165669	0.0063352	0.0667651	-0.0779197	-0.00850653	main
7	80	hold	auto	5	30	0.02	0.00011	12470	-0.0794653	-1	-0.224956	-0.00251818	0.135851	0.30469	-0.110327	-0.0512647	0.0536488	0.176835	-0.181716	-0.021863	main
7	80	hold	auto	10	1	0.02	0.00011	12470	-0.0103416	-0.12341	-0.00791041	0.00544039	0.0161582	0.0447505	-0.0132175	-0.00765147	0.00184443	0.0276947	-0.0325918	-0.00361496	main
7	80	hold	auto	10	7	0.02	0.00011	12470	-0.0538738	-0.603833	-0.132134	0.027799	0.0964254	0.225499	-0.0727403	-0.0350133	0.0394547	0.134843	-0.132649	-0.0169946	main
7	80	hold	auto	10	30	0.02	0.00011	12470	-0.166068	-1	-0.642931	-0.0341615	0.262382	0.591807	-0.215096	-0.116443	0.229431	0.386515	-0.255394	-0.0427913	main
7	80	hold	auto	15	1	0.02	0.00011	12470	-0.0163565	-0.185667	-0.0118881	0.00814741	0.0241866	0.0670558	-0.0206614	-0.0124049	0.00721732	0.0414412	-0.0452378	-0.00542109	main
7	80	hold	auto	15	7	0.02	0.00011	12470	-0.0887615	-1	-0.214273	0.0397007	0.142927	0.334165	-0.115572	-0.0615535	0.10417	0.20571	-0.162287	-0.0252433	main
7	80	hold	auto	15	30	0.02	0.00011	12470	-0.26035	-1	-1	-0.245347	0.353671	0.855418	-0.318882	-0.19969	0.415156	0.62523	-0.281505	-0.0603251	main
7	80	hold	auto	30	1	0.02	0.00011	12470	-0.0368909	-0.447454	-0.0249769	0.0160294	0.0479199	0.133019	-0.0449163	-0.028786	0.0376103	0.0814524	-0.0700906	-0.0107491	main
7	80	hold	auto	30	7	0.02	0.00011	12470	-0.19739	-1	-1	0.0332481	0.253402	0.619775	-0.238929	-0.154837	0.321091	0.420477	-0.184831	-0.0468168	main
7	80	hold	auto	30	30	0.02	0.00011	12470	-0.453564	-1	-1	-1	0.187135	1.44707	-0.524066	-0.383444	0.701123	1.33641	-0.339426	-0.0944159	main
7	80	recover	auto	3	1	0.02	0.00011	12470	-0.00256463	-0.0339509	-0.00244774	0.0015932	0.0047791	0.0126159	-0.00323917	-0.00191544	0			-0.000975133	main
7	80	recover	auto	3	7	0.02	0.00011	12470	-0.0101621	-0.117512	-0.0203631	0.00841599	0.0193751	0.0404008	-0.0140604	-0.00617526	8.01925e-05			-0.00295114	main
7	80	recover	auto	3	30	0.02	0.00011	12470	-0.0219403	-0.226578	-0.0132106	0.0143157	0.028216	0.0573446	-0.0325772	-0.0125135	0.00673617			-0.00360129	main
7	80	recover	auto	5	1	0.02	0.00011	12470	-0.00427246	-0.0565849	-0.00407957	0.00265534	0.00796516	0.0210266	-0.00539674	-0.00318534	0.000160385			-0.00162522	main
7	80	recover	auto	5	7	0.02	0.00011	12470	-0.0172026	-0.19591	-0.0339386	0.0140266	0.0322918	0.0673347	-0.023599	-0.0105623	0.00248597			-0.00491856	main
7	80	recover	auto	5	30	0.02	0.00011	12470	-0.0339766	-0.37938	-0.0222429	0.0238502	0.0470026	0.0955743	-0.0493029	-0.0197941	0.0156375			-0.00600208	main
7	80	recover	auto	10	1	0.02	0.00011	12470	-0.00886167	-0.113224	-0.00816106	0.00530279	0.0159283	0.0420347	-0.0111976	-0.00654895	0.00136327			-0.00325042	main
7	80	recover	auto	10	7	0.02	0.00011	12470	-0.0359645	-0.403296	-0.0682241	0.0280386	0.0645749	0.134526	-0.0489113	-0.0230675	0.0182839			-0.00983697	main
7	80	recover	auto	10	30	0.02	0.00011	12470	-0.0662747	-1	-0.0540396	0.047198	0.093615	0.190901	-0.0925996	-0.0411956	0.0722534			-0.012002	main
7	80	recover	auto	15	1	0.02	0.00011	12470	-0.013512	-0.170089	-0.0122633	0.00794457	0.0238866	0.0629973	-0.0170003	-0.0101236	0.00392943			-0.00487557	main
7	80	recover	auto	15	7	0.02	0.00011	12470	-0.057059	-1	-0.105231	0.0418174	0.0968109	0.201788	-0.0765425	-0.0377593	0.0522855			-0.014754	main
7	80	recover	auto	15	30	0.02	0.00011	12470	-0.102585	-1	-0.163045	0.067881	0.138879	0.285243	-0.137095	-0.0705629	0.150922			-0.017992	main
7	80	recover	auto	30	1	0.02	0.00011	12470	-0.0313712	-0.365317	-0.0254548	0.0157504	0.047478	0.124521	-0.0384367	-0.0242611	0.0276664			-0.00974828	main
7	80	recover	auto	30	7	0.02	0.00011	12470	-0.131073	-1	-0.348994	0.0732569	0.190048	0.401245	-0.163552	-0.098505	0.200642			-0.0294684	main
7	80	recover	auto	30	30	0.02	0.00011	12470	-0.210039	-1	-1	0.101128	0.253054	0.556898	-0.253061	-0.167707	0.35413			-0.0358662	main
10	40	close	auto	3	1	0.02	0.00011	12470	-0.000604864	-0.0339063	-0.00100609	0.00152169	0.00436682	0.0125488	-0.001006	-0.000199974	0			-0.000317644	main
10	40	close	auto	3	7	0.02	0.00011	12470	-0.00365212	-0.0427983	-0.0313245	-0.0034762	0.0177684	0.0451165	-0.00546139	-0.00180067	0			-0.00129531	main
10	40	close	auto	3	30	0.02	0.00011	12470	-0.00791875	-0.0428732	-0.0327936	-0.0186546	0.00646218	0.0624069	-0.0100735	-0.00577898	0			-0.00196711	main
10	40	close	auto	5	1	0.02	0.00011	12470	-0.00100811	-0.0565104	-0.00167682	0.00253614	0.00727804	0.0209146	-0.00167667	-0.000333289	0			-0.000529407	main
10	40	close	auto	5	7	0.02	0.00011	12470	-0.00608687	-0.0713305	-0.0522074	-0.00579366	0.029614	0.0751942	-0.00910232	-0.00300112	0			-0.00215885	main
10	40	close	auto	5	30	0.02	0.00011	12470	-0.0131979	-0.0714553	-0.0546559	-0.0310911	0.0107703	0.104012	-0.0167891	-0.00963163	0			-0.00327852	main
10	40	close	auto	10	1	0.02	0.00011	12470	-0.00201621	-0.113021	-0.00335364	0.00507229	0.0145561	0.0418292	-0.00335334	-0.000666579	0			-0.00105881	main
10	40	close	auto	10	7	0.02	0.00011	12470	-0.0121737	-0.142661	-0.104415	-0.0115873	0.059228	0.150388	-0.0182046	-0.00600225	0			-0.00431769	main
10	40	close	auto	10	30	0.02	0.00011	12470	-0.0263958	-0.142911	-0.109312	-0.0621822	0.0215406	0.208023	-0.0335782	-0.0192633	0			-0.00655705	main
10	40	close	auto	15	1	0.02	0.00011	12470	-0.00302432	-0.169531	-0.00503046	0.00760843	0.0218341	0.0627438	-0.00503001	-0.000999868	0			-0.00158822	main
10	40	close	auto	15	7	0.02	0.00011	12470	-0.0182606	-0.213991	-0.156622	-0.017381	0.088842	0.225582	-0.027307	-0.00900337	0			-0.00647654	main
10	40	close	auto	15	30	0.02	0.00011	12470	-0.0395938	-0.214366	-0.163968	-0.0932732	0.0323109	0.312035	-0.0503673	-0.0288949	0			-0.00983557	main
10	40	close	auto	30	1	0.02	0.00011	12470	-0.00604864	-0.339063	-0.0100609	0.0152169	0.0436682	0.125488	-0.01006	-0.00199974	0			-0.00317644	main
10	40	close	auto	30	7	0.02	0.00011	12470	-0.0365212	-0.427983	-0.313245	-0.034762	0.177684	0.451165	-0.0546139	-0.0180067	0			-0.0129531	main
10	40	close	auto	30	30	0.02	0.00011	12470	-0.0791875	-0.428732	-0.327936	-0.186546	0.0646218	0.624069	-0.100735	-0.0577898	0			-0.0196711	main
10	40	hold	auto	3	1	0.02	0.00011	12470	-0.000789211	-0.0211576	-0.00074562	0.00162263	0.00453316	0.0134598	-0.00138526	-0.000198503	0	0.00680763	-0.00726729	-0.000329554	main
10	40	hold	auto	3	7	0.02	0.00011	12470	-0.00520871	-0.13943	-0.0168289	0.0114522	0.0303517	0.0742557	-0.0104144	-0.000300313	0.00096231	0.0379548	-0.0404679	-0.0017375	main
10	40	hold	auto	3	30	0.02	0.00011	12470	-0.0273593	-0.373231	-0.106235	0.0273346	0.0972645	0.206445	-0.047604	-0.00877451	0.0203689	0.107583	-0.109889	-0.00478812	main
10	40	hold	auto	5	1	0.02	0.00011	12470	-0.00145386	-0.0352626	-0.0012427	0.00270438	0.00755527	0.022433	-0.00251586	-0.000408268	0.00032077	0.011346	-0.0119302	-0.000549173	main
10	40	hold	auto	5	7	0.02	0.00011	12470	-0.00936367	-0.233681	-0.0280482	0.0190869	0.0505862	0.12376	-0.0176838	-0.00125229	0.00601443	0.0633597	-0.0638296	-0.00289542	main
10	40	hold	auto	5	30	0.02	0.00011	12470	-0.040632	-1	-0.17864	0.0453725	0.162063	0.343804	-0.0699777	-0.0130105	0.0509222	0.181695	-0.162703	-0.00797372	main
10	40	hold	auto	10	1	0.02	0.00011	12470	-0.00297678	-0.0705252	-0.0024854	0.00540876	0.0151105	0.044866	-0.00511235	-0.000875496	0.00144346	0.0226741	-0.0231123	-0.0010983	main
10	40	hold	auto	10	7	0.02	0.00011	12470	-0.0201647	-0.513721	-0.0565966	0.0381508	0.101156	0.246827	-0.0362606	-0.00373723	0.0327185	0.127286	-0.108492	-0.0057823	main
10	40	hold	auto	10	30	0.02	0.00011	12470	-0.0875641	-1	-0.482038	0.0739168	0.316716	0.670738	-0.137093	-0.0397553	0.198396	0.388055	-0.232437	-0.0155992	main
10	40	hold	auto	15	1	0.02	0.00011	12470	-0.00459854	-0.106102	-0.00373297	0.0081064	0.022657	0.0672121	-0.00772371	-0.00153287	0.00433039	0.0338762	-0.0325067	-0.0016466	main
10	40	hold	auto	15	7	0.02	0.00011	12470	-0.0347101	-1	-0.0916132	0.0565443	0.150904	0.367601	-0.0582316	-0.010562	0.0809944	0.192606	-0.133459	-0.00861371	main
10	40	hold	auto	15	30	0.02	0.00011	12470	-0.141518	-1	-1	0.00010513	0.440862	0.967297	-0.20107	-0.0809448	0.354771	0.617123	-0.259067	-0.0222978	main
10	40	hold	auto	30	1	0.02	0.00011	12470	-0.0139219	-0.236182	-0.00791273	0.0160502	0.0451702	0.132865	-0.0199837	-0.00797955	0.025822	0.0655042	-0.0501287	-0.00324816	main
10	40	hold	auto	30	7	0.02	0.00011	12470	-0.0987259	-1	-0.672628	0.0885946	0.270281	0.663152	-0.136914	-0.0592146	0.248516	0.375232	-0.158886	-0.0159411	main
10	40	hold	auto	30	30	0.02	0.00011	12470	-0.303302	-1	-1	-1	0.503494	1.5995	-0.377502	-0.226225	0.631516	1.25595	-0.309344	-0.0354499	main
10	40	recover	auto	3	1	0.02	0.00011	12470	-0.000723569	-0.0216615	-0.000781595	0.00160901	0.00451623	0.0131374	-0.00127967	-0.00018072	0			-0.000312532	main
10	40	recover	auto	3	7	0.02	0.00011	12470	-0.00480454	-0.112028	-0.0142068	0.0105699	0.0245496	0.0519967	-0.00887783	-0.000811803	0.00032077			-0.00126558	main
10	40	recover	auto	3	30	0.02	0.00011	12470	-0.0202716	-0.246503	-0.0350527	0.0210757	0.043316	0.0888003	-0.0327345	-0.00882482	0.00874098			-0.00193719	main
10	40	recover	auto	5	1	0.02	0.00011	12470	-0.00136861	-0.0361457	-0.00130594	0.00268079	0.00752605	0.0218889	-0.00239219	-0.000374207	0.00032077			-0.00052087	main
10	40	recover	auto	5	7	0.02	0.00011	12470	-0.00865002	-0.187219	-0.0237355	0.0176037	0.0408947	0.0865465	-0.0153533	-0.0019177	0.00352847			-0.00210925	main
10	40	recover	auto	5	30	0.02	0.00011	12470	-0.0313411	-0.419949	-0.058776	0.0351139	0.0721318	0.147981	-0.0493815	-0.0142315	0.021652			-0.00322852	main
10	40	recover	auto	10	1	0.02	0.00011	12470	-0.00264969	-0.0722914	-0.00261188	0.00536158	0.0150521	0.0437778	-0.00464646	-0.000718653	0.00096231			-0.00104174	main
10	40	recover	auto	10	7	0.02	0.00011	12470	-0.0177199	-0.388197	-0.0475394	0.0351998	0.0817419	0.173093	-0.0310369	-0.00452269	0.0182037			-0.00421833	main
10	40	recover	auto	10	30	0.02	0.00011	12470	-0.0574634	-1	-0.133189	0.0693612	0.143993	0.295503	-0.0886864	-0.0274776	0.0858861			-0.00645455	main
10	40	recover	auto	15	1	0.02	0.00011	12470	-0.0040705	-0.108681	-0.00391782	0.00804237	0.0225781	0.0656667	-0.00686021	-0.0012665	0.00312751			-0.00156256	main
10	40	recover	auto	15	7	0.02	0.00011	12470	-0.0293079	-1	-0.0738648	0.0527442	0.122556	0.259276	-0.0488441	-0.00997287	0.0501203			-0.00632621	main
10	40	recover	auto	15	30	0.02	0.00011	12470	-0.0910603	-1	-0.300763	0.0993099	0.213676	0.442378	-0.130856	-0.0522193	0.178909			-0.00966908	main
10	40	recover	auto	30	1	0.02	0.00011	12470	-0.012054	-0.229548	-0.0080142	0.0160104	0.0449347	0.130013	-0.0178935	-0.00650166	0.0215718			-0.00312198	main
10	40	recover	auto	30	7	0.02	0.00011	12470	-0.0818518	-1	-0.279949	0.0928225	0.240333	0.514137	-0.11625	-0.0475274	0.192542			-0.0126094	main
10	40	recover	auto	30	30	0.02	0.00011	12470	-0.201276	-1	-1	0.0865001	0.387231	0.871372	-0.255935	-0.148001	0.417081			-0.0191952	main
10	80	close	auto	3	1	0.02	0.00011	12470	-0.0013952	-0.0369751	-0.00140073	0.00129966	0.00378574	0.0107692	-0.00181644	-0.000969737	0			-0.000583108	main
10	80	close	auto	3	7	0.02	0.00011	12470	-0.00651159	-0.0440131	-0.0335766	-0.0069662	0.0154422	0.0399588	-0.00831568	-0.00468468	0			-0.002375	main
10	80	close	auto	3	30	0.02	0.00011	12470	-0.0120867	-0.0441091	-0.0349107	-0.0220796	0.000436212	0.0541209	-0.0140342	-0.0100361	0			-0.0036052	main
10	80	close	auto	5	1	0.02	0.00011	12470	-0.00232533	-0.0616251	-0.00233455	0.0021661	0.00630957	0.0179487	-0.0030274	-0.00161623	0			-0.000971847	main
10	80	close	auto	5	7	0.02	0.00011	12470	-0.0108526	-0.0733552	-0.055961	-0.0116103	0.025737	0.066598	-0.0138595	-0.0078078	0			-0.00395834	main
10	80	close	auto	5	30	0.02	0.00011	12470	-0.0201445	-0.0735152	-0.0581846	-0.0367993	0.000727021	0.0902016	-0.0233904	-0.0167268	0			-0.00600867	main
10	80	close	auto	10	1	0.02	0.00011	12470	-0.00465066	-0.12325	-0.0046691	0.00433219	0.0126191	0.0358974	-0.00605481	-0.00323246	0			-0.00194369	main
10	80	close	auto	10	7	0.02	0.00011	12470	-0.0217053	-0.14671	-0.111922	-0.0232207	0.051474	0.133196	-0.0277189	-0.0156156	0			-0.00791667	main
10	80	close	auto	10	30	0.02	0.00011	12470	-0.0402891	-0.14703	-0.116369	-0.0735986	0.00145404	0.180403	-0.0467808	-0.0334536	0			-0.0120173	main
10	80	close	auto	15	1	0.02	0.00011	12470	-0.00697599	-0.184875	-0.00700365	0.00649829	0.0189287	0.0538461	-0.00908221	-0.00484869	0			-0.00291554	main
10	80	close	auto	15	7	0.02	0.00011	12470	-0.0325579	-0.220066	-0.167883	-0.034831	0.077211	0.199794	-0.0415784	-0.0234234	0			-0.011875	main
10	80	close	auto	15	30	0.02	0.00011	12470	-0.0604336	-0.220546	-0.174554	-0.110398	0.00218106	0.270605	-0.0701712	-0.0501804	0			-0.018026	main
10	80	close	auto	30	1	0.02	0.00011	12470	-0.013952	-0.369751	-0.0140073	0.0129966	0.0378574	0.107692	-0.0181644	-0.00969737	0			-0.00583108	main
10	80	close	auto	30	7	0.02	0.00011	12470	-0.0651159	-0.440131	-0.335766	-0.069662	0.154422	0.399588	-0.0831568	-0.0468468	0			-0.02375	main
10	80	close	auto	30	30	0.02	0.00011	12470	-0.120867	-0.441091	-0.349107	-0.220796	0.00436212	0.541209	-0.140342	-0.100361	0			-0.036052	main
10	80	hold	auto	3	1	0.02	0.00011	12470	-0.00165296	-0.0230681	-0.00115207	0.00137597	0.00392162	0.0112807	-0.00226463	-0.00106678	0	0.00657939	-0.00762321	-0.000609142	main
10	80	hold	auto	3	7	0.02	0.00011	12470	-0.00944131	-0.142143	-0.0204262	0.00946575	0.026411	0.0638274	-0.0147175	-0.0045186	0.00096231	0.0359553	-0.0412085	-0.00323406	main
10	80	hold	auto	3	30	0.02	0.00011	12470	-0.0387644	-0.379112	-0.113641	0.0185621	0.0849162	0.180199	-0.0585672	-0.0203614	0.0204491	0.101124	-0.11082	-0.00892313	main
10	80	hold	auto	5	1	0.02	0.00011	12470	-0.00289143	-0.0384469	-0.00192012	0.00229329	0.00653604	0.0188012	-0.00403062	-0.00183253	0.00032077	0.0109668	-0.0125229	-0.00101515	main
10	80	hold	auto	5	7	0.02	0.00011	12470	-0.0163846	-0.238963	-0.0340437	0.0157762	0.0440183	0.106379	-0.024753	-0.00824552	0.00601443	0.0600242	-0.0650591	-0.00538957	main
10	80	hold	auto	5	30	0.02	0.00011	12470	-0.0596309	-1	-0.190797	0.0305706	0.141468	0.300261	-0.0892825	-0.0322612	0.0519647	0.170773	-0.163667	-0.0148606	main
10	80	hold	auto	10	1	0.02	0.00011	12470	-0.0058393	-0.0768938	-0.00384024	0.00458658	0.0130721	0.0376025	-0.00812508	-0.00370662	0.00144346	0.0219211	-0.0242942	-0.00203022	main
10	80	hold	auto	10	7	0.02	0.00011	12470	-0.0340743	-0.527381	-0.0685863	0.03152	0.0879757	0.212621	-0.0505907	-0.0179209	0.0332799	0.120611	-0.110597	-0.0107648	main
10	80	hold	auto	10	30	0.02	0.00011	12470	-0.12482	-1	-0.514142	0.0404317	0.274022	0.584697	-0.173343	-0.0777391	0.205293	0.365218	-0.231535	-0.029074	main
10	80	hold	auto	15	1	0.02	0.00011	12470	-0.00895435	-0.115827	-0.00578013	0.0068786	0.0195925	0.0563535	-0.0122347	-0.00584886	0.00457097	0.0327549	-0.0341273	-0.00304405	main
10	80	hold	auto	15	7	0.02	0.00011	12470	-0.0565351	-1	-0.111377	0.0462612	0.130533	0.316392	-0.0804481	-0.0320612	0.0842021	0.182235	-0.135672	-0.01601	main
10	80	hold	auto	15	30	0.02	0.00011	12470	-0.197523	-1	-1	-0.0673755	0.378631	0.848031	-0.256008	-0.138597	0.37097	0.580106	-0.252924	-0.0413784	main
10	80	hold	auto	30	1	0.02	0.00011	12470	-0.0223245	-0.253755	-0.0120697	0.0136117	0.0388968	0.111295	-0.0286494	-0.0159481	0.0268645	0.0635063	-0.0529752	-0.00600825	main
10	80	hold	auto	30	7	0.02	0.00011	12470	-0.137348	-1	-1	0.0687959	0.233847	0.573182	-0.174895	-0.0990378	0.258861	0.354524	-0.158872	-0.0295879	main
10	80	hold	auto	30	30	0.02	0.00011	12470	-0.378993	-1	-1	-1	0.388221	1.4192	-0.449603	-0.3067	0.650281	1.17577	-0.295976	-0.0651875	main
10	80	recover	auto	3	1	0.02	0.00011	12470	-0.00150832	-0.0231869	-0.00118492	0.00136584	0.00389761	0.0111257	-0.00206753	-0.000963082	0			-0.000578062	main
10	80	recover	auto	3	7	0.02	0.00011	12470	-0.0076305	-0.112782	-0.0167342	0.0087154	0.021437	0.0453577	-0.0116607	-0.00371261	0.00032077			-0.00234573	main
10	80	recover	auto	3	30	0.02	0.00011	12470	-0.0242574	-0.247655	-0.0378317	0.0180036	0.0381276	0.0795383	-0.0366885	-0.013023	0.00858059			-0.00357578	main
10	80	recover	auto	5	1	0.02	0.00011	12470	-0.00267585	-0.0386683	-0.00197642	0.00227519	0.00649258	0.0185283	-0.00374835	-0.00168638	0.00032077			-0.00096342	main
10	80	recover	auto	5	7	0.02	0.00011	12470	-0.0133728	-0.189153	-0.0279194	0.014502	0.0357242	0.0755713	-0.019971	-0.00671865	0.00352847			-0.00390951	main
10	80	recover	auto	5	30	0.02	0.00011	12470	-0.038002	-0.419192	-0.0633922	0.0299748	0.0635111	0.132505	-0.0558361	-0.0211329	0.0214916			-0.00595951	main
10	80	recover	auto	10	1	0.02	0.00011	12470	-0.00526363	-0.0773365	-0.00395285	0.00455038	0.0129852	0.0370567	-0.00737096	-0.00327408	0.00096231			-0.00192684	main
10	80	recover	auto	10	7	0.02	0.00011	12470	-0.0271439	-0.390616	-0.0560531	0.0289987	0.0714345	0.151143	-0.0401481	-0.0141937	0.0182839			-0.00781883	main
10	80	recover	auto	10	30	0.02	0.00011	12470	-0.07102	-1	-0.141193	0.0591696	0.126532	0.264729	-0.101622	-0.041662	0.0858861			-0.0119165	main
10	80	recover	auto	15	1	0.02	0.00011	12470	-0.00796637	-0.116055	-0.00592927	0.00682556	0.0194777	0.055585	-0.0108926	-0.00509975	0.00312751			-0.00289021	main
10	80	recover	auto	15	7	0.02	0.00011	12470	-0.0434368	-1	-0.0867183	0.0433415	0.107072	0.22668	-0.0625958	-0.0244069	0.0502807			-0.0117269	main
10	80	recover	auto	15	30	0.02	0.00011	12470	-0.112169	-1	-0.317703	0.0832802	0.187103	0.395099	-0.151147	-0.0744003	0.180353			-0.0178615	main
10	80	recover	auto	30	1	0.02	0.00011	12470	-0.0200732	-0.249236	-0.0122407	0.0135641	0.0388337	0.110321	-0.0261266	-0.0140762	0.0223737			-0.00577693	main
10	80	recover	auto	30	7	0.02	0.00011	12470	-0.110692	-1	-0.31212	0.0747451	0.208945	0.449386	-0.144628	-0.076236	0.197273			-0.0234087	main
10	80	recover	auto	30	30	0.02	0.00011	12470	-0.242926	-1	-1	0.0387164	0.333006	0.770723	-0.294901	-0.191297	0.426464			-0.0355755	main
1.5	40	close	auto	3	1	0.005	0	12470	-0.00131103								0				robustness
